id;value;award_date;student_id;subject_id;teacher_id
820;O;2023-11-19;292;45;102
821;A;2023-09-02;485;31;8
822;P;2024-02-25;485;31;8
823;E;2023-10-10;485;31;8
824;P;2024-02-25;485;31;8
825;P;2023-10-14;485;31;8
826;A;2024-02-07;442;69;54
827;P;2023-10-17;442;69;54
828;A;2023-11-08;442;69;54
829;A;2024-02-18;442;69;54
830;T;2024-03-21;442;69;54
831;A;2023-09-19;912;18;107
832;A;2023-09-14;912;18;107
833;A;2024-04-24;139;31;8
834;P;2023-11-08;139;31;8
835;P;2024-05-29;139;31;8
836;E;2023-12-25;368;40;101
837;O;2023-12-28;368;40;101
838;A;2024-01-13;368;40;101
839;A;2023-12-11;190;33;87
840;E;2023-09-28;190;33;87
841;E;2024-03-25;190;33;87
842;P;2023-11-20;231;34;11
843;P;2023-10-14;231;34;11
844;P;2023-10-29;231;34;11
845;E;2024-06-23;517;19;98
846;D;2024-01-12;517;19;98
847;A;2024-04-28;517;19;98
848;A;2024-05-28;308;25;1
849;A;2023-09-10;308;25;1
850;A;2024-02-29;67;48;20
851;A;2024-03-27;67;48;20
852;E;2024-01-16;67;48;20
853;P;2023-09-04;67;48;20
854;D;2023-09-16;549;51;51
855;A;2023-09-22;549;51;51
856;A;2024-05-29;918;34;11
857;E;2024-03-24;883;76;48
858;A;2024-04-30;883;76;48
859;A;2024-03-13;883;76;48
860;P;2023-09-15;957;25;1
861;P;2024-02-05;957;25;1
862;P;2023-12-05;957;25;1
863;A;2023-09-21;957;25;1
864;P;2023-12-19;957;25;1
865;A;2023-10-14;679;17;33
866;D;2024-06-23;679;17;33
867;A;2023-12-18;679;17;33
868;D;2024-02-10;679;17;33
869;A;2024-03-20;27;11;22
870;E;2024-06-28;27;11;22
871;A;2024-02-21;27;11;22
872;O;2023-11-30;27;11;22
873;A;2024-03-24;596;19;98
874;A;2023-10-20;596;19;98
875;P;2023-11-02;596;19;98
876;A;2024-01-27;596;19;98
877;E;2023-10-10;596;19;98
878;E;2023-09-04;79;58;23
879;P;2023-11-11;79;58;23
880;P;2023-10-10;79;58;23
881;A;2024-04-20;79;58;23
882;P;2024-03-05;11;3;51
883;A;2023-12-24;11;3;51
884;A;2024-02-08;11;3;51
885;E;2023-12-01;239;10;42
886;E;2024-03-26;239;10;42
887;A;2024-04-07;239;10;42
888;A;2023-09-29;239;10;42
889;E;2023-10-31;239;10;42
890;E;2024-03-05;145;3;51
891;E;2023-11-24;197;13;23
892;D;2024-03-20;197;13;23
893;P;2023-12-07;197;13;23
894;P;2023-12-07;197;13;23
895;P;2023-10-21;197;13;23
896;A;2024-06-06;899;56;106
897;E;2023-11-24;218;72;100
898;E;2023-10-07;218;72;100
899;A;2024-05-11;218;72;100
900;P;2023-09-13;135;74;70
901;P;2024-01-29;914;41;56
902;P;2024-02-07;914;41;56
903;P;2024-04-06;914;41;56
904;P;2024-06-16;914;41;56
905;A;2024-05-10;410;13;23
906;P;2024-06-10;410;13;23
907;P;2024-02-21;497;18;107
908;E;2024-02-20;497;18;107
909;A;2023-11-19;497;18;107
910;A;2023-10-12;953;32;23
911;E;2024-06-15;953;32;23
912;A;2024-01-19;953;32;23
913;P;2024-03-13;349;3;51
914;A;2023-11-28;349;3;51
915;A;2023-09-01;349;3;51
916;E;2023-12-27;368;53;65
917;E;2024-03-23;642;27;104
918;P;2024-02-19;32;67;23
919;E;2023-09-03;32;67;23
920;A;2023-10-16;474;34;11
921;E;2024-03-01;474;34;11
922;E;2023-10-27;474;34;11
923;P;2024-02-10;474;34;11
924;E;2023-09-30;474;34;11
925;D;2023-10-20;675;24;44
926;P;2023-11-07;675;24;44
927;A;2023-12-06;675;24;44
928;E;2024-04-28;675;24;44
929;A;2023-09-16;675;24;44
930;E;2023-09-27;97;47;88
931;E;2023-11-20;97;47;88
932;E;2023-09-11;97;47;88
933;E;2023-11-15;97;47;88
934;E;2023-10-05;97;47;88
935;A;2023-10-09;808;59;30
936;P;2024-01-14;808;59;30
937;T;2023-11-03;808;59;30
938;A;2024-01-14;808;59;30
939;A;2024-01-01;808;59;30
940;A;2023-12-15;109;58;23
941;D;2024-03-17;109;58;23
942;A;2023-12-01;109;58;23
943;E;2023-10-20;109;58;23
944;P;2023-12-04;109;58;23
945;O;2023-12-14;101;17;33
946;P;2023-10-27;101;17;33
947;P;2024-06-02;101;17;33
948;P;2023-11-11;101;17;33
949;A;2023-09-20;330;26;96
950;A;2023-10-19;330;26;96
951;A;2024-05-31;330;26;96
952;E;2023-11-25;330;26;96
953;A;2024-05-23;330;26;96
954;A;2024-04-23;766;62;68
955;A;2023-09-11;766;62;68
956;P;2024-01-03;18;19;98
957;E;2024-03-11;18;19;98
958;O;2024-05-21;729;31;8
959;A;2023-09-08;729;31;8
960;A;2023-12-27;729;31;8
961;A;2024-01-04;729;31;8
962;P;2024-04-15;729;31;8
963;P;2024-03-12;716;61;23
964;A;2024-03-05;716;61;23
965;O;2023-09-06;250;33;87
966;A;2023-10-20;250;33;87
967;A;2024-01-27;250;33;87
968;P;2023-11-14;250;33;87
969;A;2024-05-07;29;34;11
970;D;2023-10-22;29;34;11
971;D;2024-01-25;29;34;11
972;P;2023-09-24;29;34;11
973;A;2024-03-21;29;34;11
974;E;2023-10-24;626;24;44
975;A;2024-04-30;162;69;54
976;P;2023-12-05;162;69;54
977;E;2024-01-18;805;26;96
978;E;2023-10-19;805;26;96
979;A;2024-04-13;314;17;33
980;P;2024-04-13;429;4;12
981;P;2024-05-17;429;4;12
982;E;2024-03-15;429;4;12
983;E;2023-10-31;429;4;12
984;P;2024-02-25;394;46;61
985;O;2024-01-25;63;63;50
986;A;2023-12-10;63;63;50
987;P;2024-01-02;63;63;50
988;A;2024-02-02;63;63;50
989;A;2024-02-20;63;63;50
990;A;2024-04-23;346;6;50
991;E;2023-12-02;346;6;50
992;A;2023-10-18;346;6;50
993;A;2023-09-06;574;13;23
994;E;2023-12-12;574;13;23
995;O;2023-09-12;493;25;1
996;A;2024-01-22;324;67;23
997;A;2024-01-10;324;67;23
998;D;2023-11-11;324;67;23
999;A;2024-02-23;324;67;23
1000;A;2024-06-24;786;12;106
1001;P;2023-10-27;786;12;106
1002;A;2023-11-10;786;12;106
1003;A;2023-10-16;786;12;106
1004;A;2023-11-06;786;12;106
1005;A;2024-05-25;873;17;33
1006;E;2024-04-21;873;17;33
1007;A;2024-03-30;873;17;33
1008;P;2024-02-27;442;59;30
1009;A;2024-02-11;671;31;8
1010;E;2023-12-24;870;11;22
1011;A;2023-11-28;870;11;22
1012;A;2023-10-11;870;11;22
1013;A;2024-04-09;192;33;87
1014;E;2024-03-19;914;54;24
1015;A;2023-09-24;914;54;24
1016;P;2023-11-09;336;77;0
1017;A;2023-11-14;592;3;51
1018;E;2024-01-06;592;3;51
1019;P;2023-12-26;538;32;23
1020;P;2024-02-13;538;32;23
1021;E;2023-10-29;766;39;41
1022;P;2024-01-21;766;39;41
1023;A;2023-12-15;766;39;41
1024;A;2024-04-30;766;39;41
1025;T;2023-11-20;766;39;41
1026;E;2024-06-28;674;72;100
1027;E;2024-05-20;674;72;100
1028;E;2023-10-07;602;53;65
1029;P;2023-10-17;602;53;65
1030;A;2024-03-15;687;11;22
1031;E;2024-02-17;236;75;86
1032;A;2024-02-15;236;75;86
1033;A;2023-12-08;236;75;86
1034;P;2024-05-11;236;75;86
1035;P;2024-05-06;310;24;44
1036;D;2024-01-23;899;10;42
1037;A;2023-12-03;899;10;42
1038;A;2023-10-14;899;10;42
1039;D;2024-02-27;899;10;42
1040;E;2023-11-01;899;10;42
1041;E;2024-05-02;963;31;8
1042;D;2023-09-13;63;40;101
1043;E;2023-10-27;63;40;101
1044;E;2024-06-30;63;40;101
1045;E;2023-10-14;540;77;0
1046;P;2024-01-22;540;77;0
1047;A;2023-10-04;540;77;0
1048;A;2023-09-13;439;31;8
1049;P;2024-06-21;439;31;8
1050;P;2024-03-28;439;31;8
1051;E;2023-10-28;439;31;8
1052;A;2024-02-25;469;53;65
1053;E;2023-11-01;93;31;8
1054;D;2024-06-20;93;31;8
1055;P;2024-05-11;93;31;8
1056;E;2023-10-04;93;31;8
1057;E;2023-12-06;93;31;8
1058;E;2024-02-05;649;20;28
1059;A;2024-05-27;649;20;28
1060;A;2023-10-30;64;4;12
1061;A;2023-10-14;64;4;12
1062;E;2024-04-14;64;4;12
1063;E;2024-02-05;218;62;68
1064;A;2023-11-03;218;62;68
1065;E;2023-12-26;218;62;68
1066;A;2023-09-03;218;62;68
1067;A;2024-03-17;975;41;56
1068;E;2024-03-22;975;41;56
1069;O;2023-11-29;975;41;56
1070;O;2024-02-04;808;13;23
1071;A;2024-04-25;109;12;106
1072;A;2023-09-01;109;12;106
1073;A;2023-11-11;880;38;72
1074;P;2023-11-11;880;38;72
1075;E;2023-09-09;880;38;72
1076;E;2024-04-10;180;72;100
1077;A;2023-10-20;180;72;100
1078;D;2024-04-19;32;57;9
1079;E;2024-04-17;32;57;9
1080;A;2023-12-02;32;57;9
1081;O;2024-05-14;32;57;9
1082;P;2024-02-10;989;61;23
1083;A;2023-10-05;989;61;23
1084;P;2024-04-24;667;10;42
1085;E;2024-06-21;667;10;42
1086;A;2024-03-30;667;10;42
1087;E;2024-06-30;667;10;42
1088;A;2024-05-27;244;56;106
1089;E;2024-02-18;518;67;23
1090;A;2024-02-01;518;67;23
1091;A;2024-05-07;518;67;23
1092;O;2024-05-08;405;10;42
1093;O;2023-11-14;766;52;85
1094;A;2023-09-22;766;52;85
1095;P;2023-11-20;766;52;85
1096;A;2024-01-31;59;47;88
1097;A;2023-10-09;59;47;88
1098;A;2024-01-02;59;47;88
1099;P;2023-12-10;925;45;102
1100;P;2023-09-11;925;45;102
1101;A;2023-10-26;925;45;102
1102;D;2023-12-20;925;45;102
1103;A;2024-01-02;916;76;48
1104;D;2024-01-25;728;25;1
1105;P;2023-11-24;728;25;1
1106;O;2023-10-20;728;25;1
1107;E;2024-05-26;728;25;1
1108;D;2024-06-27;123;31;8
1109;E;2023-11-25;719;56;106
1110;P;2023-11-29;719;56;106
1111;A;2023-09-18;719;56;106
1112;D;2024-02-04;208;26;96
1113;P;2024-02-09;208;26;96
1114;P;2024-02-27;208;26;96
1115;E;2023-11-25;208;26;96
1116;E;2023-11-03;208;26;96
1117;O;2023-12-16;301;74;70
1118;E;2024-05-10;480;76;48
1119;A;2024-03-06;480;76;48
1120;A;2024-04-27;480;76;48
1121;A;2024-03-09;218;39;41
1122;A;2023-12-27;218;39;41
1123;A;2024-05-26;218;39;41
1124;E;2023-10-18;218;39;41
1125;A;2023-12-29;218;39;41
1126;E;2024-03-31;970;52;85
1127;A;2023-11-16;324;57;9
1128;A;2024-05-19;324;57;9
1129;P;2024-05-13;324;57;9
1130;P;2024-01-23;324;57;9
1131;A;2024-01-10;712;53;65
1132;A;2023-09-28;451;18;107
1133;E;2024-05-27;451;18;107
1134;E;2024-06-08;451;18;107
1135;P;2024-02-07;989;38;72
1136;P;2023-11-28;222;45;102
1137;O;2024-02-28;222;45;102
1138;E;2023-10-23;222;45;102
1139;D;2023-12-07;222;45;102
1140;E;2024-03-18;222;45;102
1141;A;2023-09-22;432;4;12
1142;P;2023-11-04;432;4;12
1143;P;2023-10-08;765;64;10
1144;E;2024-04-16;765;64;10
1145;D;2024-06-27;880;51;51
1146;E;2023-11-26;880;51;51
1147;A;2024-03-16;880;51;51
1148;E;2024-06-07;872;47;88
1149;P;2023-12-17;872;47;88
1150;O;2023-09-06;455;24;44
1151;A;2024-06-14;455;24;44
1152;P;2023-12-04;401;53;65
1153;T;2023-11-12;401;53;65
1154;E;2024-02-02;401;53;65
1155;E;2024-03-21;401;53;65
1156;A;2024-06-08;876;17;33
1157;A;2023-12-03;876;17;33
1158;A;2023-10-26;876;17;33
1159;E;2023-10-16;876;17;33
1160;E;2023-10-20;876;17;33
1161;P;2023-10-02;351;52;85
1162;A;2024-01-09;351;52;85
1163;P;2024-06-06;511;4;12
1164;A;2024-03-20;511;4;12
1165;A;2023-09-01;665;62;68
1166;P;2023-09-12;665;62;68
1167;O;2024-04-15;645;4;12
1168;A;2023-11-30;645;4;12
1169;E;2024-04-28;645;4;12
1170;E;2024-03-31;174;10;42
1171;E;2024-03-12;174;10;42
1172;A;2023-09-01;174;10;42
1173;A;2023-10-03;174;10;42
1174;A;2024-04-15;378;5;38
1175;E;2023-09-19;921;24;44
1176;A;2024-01-28;921;24;44
1177;P;2024-06-15;886;66;82
1178;O;2024-01-29;355;58;23
1179;E;2023-09-08;355;58;23
1180;A;2024-04-30;355;58;23
1181;A;2023-10-28;355;58;23
1182;E;2024-05-07;629;32;23
1183;E;2024-06-18;629;32;23
1184;E;2024-03-05;858;4;12
1185;E;2024-04-26;858;4;12
1186;E;2023-10-21;858;4;12
1187;A;2023-09-14;858;4;12
1188;A;2024-06-02;858;4;12
1189;A;2024-02-07;293;46;61
1190;P;2024-06-02;293;46;61
1191;A;2024-06-24;293;46;61
1192;A;2023-09-30;293;46;61
1193;A;2024-03-27;293;46;61
1194;P;2024-05-27;159;3;51
1195;P;2023-09-22;159;3;51
1196;E;2023-10-04;159;3;51
1197;E;2024-02-15;159;3;51
1198;A;2023-11-08;219;17;33
1199;A;2023-09-30;219;17;33
1200;T;2024-02-18;219;17;33
1201;P;2024-01-02;219;17;33
1202;A;2023-10-04;485;24;44
1203;A;2024-06-02;485;24;44
1204;P;2024-06-21;485;24;44
1205;A;2023-10-12;485;24;44
1206;A;2023-12-23;485;24;44
1207;A;2024-02-11;922;25;1
1208;P;2024-06-28;765;41;56
1209;P;2024-03-28;765;41;56
1210;E;2024-01-29;765;41;56
1211;A;2024-06-03;765;41;56
1212;P;2023-12-23;765;41;56
1213;P;2023-12-28;274;69;54
1214;A;2024-06-11;274;69;54
1215;O;2024-02-11;274;69;54
1216;A;2024-05-17;389;56;106
1217;E;2024-05-17;139;24;44
1218;E;2024-03-01;180;62;68
1219;E;2023-09-26;180;62;68
1220;A;2024-03-18;937;4;12
1221;A;2024-01-24;937;4;12
1222;P;2023-12-08;937;4;12
1223;O;2023-11-11;989;51;51
1224;A;2024-04-19;989;51;51
1225;A;2023-09-17;989;51;51
1226;E;2023-12-08;989;51;51
1227;A;2023-11-25;989;51;51
1228;E;2024-03-29;190;75;86
1229;E;2023-10-14;190;75;86
1230;P;2023-11-20;181;26;96
1231;A;2024-04-06;181;26;96
1232;P;2023-09-24;181;26;96
1233;P;2023-11-27;181;26;96
1234;A;2023-09-01;308;67;23
1235;A;2023-10-03;308;67;23
1236;A;2023-11-04;308;67;23
1237;O;2023-11-21;308;67;23
1238;E;2024-05-23;591;10;42
1239;A;2023-10-11;591;10;42
1240;O;2024-05-14;591;10;42
1241;A;2024-05-27;591;10;42
1242;E;2024-06-26;165;18;107
1243;A;2023-10-28;165;18;107
1244;P;2024-01-14;165;18;107
1245;E;2023-10-19;165;18;107
1246;A;2024-03-22;165;18;107
1247;A;2023-11-16;71;11;22
1248;O;2023-09-12;71;11;22
1249;A;2024-05-26;71;11;22
1250;D;2023-10-21;57;76;48
1251;P;2024-02-25;654;66;82
1252;A;2023-09-02;654;66;82
1253;P;2023-09-30;654;66;82
1254;E;2023-12-17;654;66;82
1255;A;2023-10-08;492;4;12
1256;E;2023-09-11;155;10;42
1257;A;2024-01-09;155;10;42
1258;A;2024-02-28;952;25;1
1259;A;2024-06-17;952;25;1
1260;P;2023-10-29;670;10;42
1261;A;2024-06-30;576;3;51
1262;A;2023-09-15;804;10;42
1263;A;2024-03-26;532;76;48
1264;A;2023-11-06;532;76;48
1265;P;2023-10-23;532;76;48
1266;E;2023-10-05;532;76;48
1267;A;2023-09-03;532;76;48
1268;P;2023-09-17;902;24;44
1269;A;2024-01-19;325;12;106
1270;A;2023-11-03;325;12;106
1271;P;2023-09-03;325;12;106
1272;E;2023-11-14;690;24;44
1273;E;2024-04-12;690;24;44
1274;A;2023-11-02;690;24;44
1275;A;2023-10-19;690;24;44
1276;A;2023-12-11;690;24;44
1277;P;2024-06-03;472;67;23
1278;D;2023-12-03;472;67;23
1279;E;2023-09-07;472;67;23
1280;A;2024-05-23;472;67;23
1281;O;2023-12-21;276;12;106
1282;E;2023-12-08;276;12;106
1283;A;2024-02-01;276;12;106
1284;O;2023-09-22;276;12;106
1285;P;2024-06-10;276;12;106
1286;E;2023-12-13;905;34;11
1287;E;2024-05-27;905;34;11
1288;A;2023-11-22;602;33;87
1289;E;2024-01-28;642;69;54
1290;E;2023-10-30;642;69;54
1291;E;2024-05-20;642;69;54
1292;E;2024-04-20;928;17;33
1293;A;2023-10-03;928;17;33
1294;E;2023-09-09;928;17;33
1295;A;2024-04-14;928;17;33
1296;E;2023-11-29;928;17;33
1297;A;2024-03-31;355;12;106
1298;P;2023-12-18;355;12;106
1299;P;2023-11-26;355;12;106
1300;A;2023-11-19;355;12;106
1301;E;2023-12-22;355;12;106
1302;P;2023-11-15;946;71;52
1303;A;2024-05-26;946;71;52
1304;A;2023-11-14;301;41;56
1305;D;2024-02-14;301;41;56
1306;P;2024-01-14;301;41;56
1307;E;2023-09-27;301;41;56
1308;E;2024-03-01;374;25;1
1309;P;2023-12-17;374;25;1
1310;E;2024-01-13;339;67;23
1311;A;2024-01-19;339;67;23
1312;A;2023-09-11;339;67;23
1313;D;2023-10-12;270;53;65
1314;E;2023-12-05;270;53;65
1315;D;2023-09-22;469;33;87
1316;P;2024-01-24;805;68;91
1317;P;2023-12-05;805;68;91
1318;P;2024-01-29;805;68;91
1319;P;2024-01-26;805;68;91
1320;P;2023-10-02;784;45;102
1321;E;2023-12-25;784;45;102
1322;E;2024-01-22;784;45;102
1323;E;2023-10-20;784;45;102
1324;E;2024-02-18;993;39;41
1325;A;2024-01-13;993;39;41
1326;A;2023-10-19;993;39;41
1327;P;2024-05-26;993;39;41
1328;D;2023-11-04;359;18;107
1329;P;2023-10-04;366;26;96
1330;E;2024-02-10;672;69;54
1331;P;2024-06-21;672;69;54
1332;P;2023-12-12;672;69;54
1333;A;2024-05-25;672;69;54
1334;A;2024-06-28;274;59;30
1335;E;2024-02-27;274;59;30
1336;E;2023-11-29;274;59;30
1337;E;2024-04-07;274;59;30
1338;A;2024-04-15;274;59;30
1339;A;2024-02-18;924;24;44
1340;P;2024-04-13;984;75;86
1341;P;2023-10-21;984;75;86
1342;A;2023-10-21;984;75;86
1343;E;2023-11-11;984;75;86
1344;A;2024-03-03;984;75;86
1345;O;2023-11-17;662;24;44
1346;E;2024-04-12;662;24;44
1347;P;2024-04-30;613;19;98
1348;A;2023-09-13;613;19;98
1349;E;2024-01-01;613;19;98
1350;E;2024-02-04;308;57;9
1351;P;2024-02-06;308;57;9
1352;A;2024-03-18;308;57;9
1353;A;2023-12-01;308;57;9
1354;P;2024-04-12;5;19;98
1355;A;2024-03-27;811;3;51
1356;P;2024-04-28;811;3;51
1357;O;2024-04-17;811;3;51
1358;E;2023-12-16;811;3;51
1359;A;2024-02-16;58;31;8
1360;P;2023-09-06;58;31;8
1361;E;2023-10-30;68;75;86
1362;A;2024-06-27;68;75;86
1363;D;2024-06-08;875;24;44
1364;A;2023-12-06;73;10;42
1365;E;2024-03-16;73;10;42
1366;P;2024-02-09;301;54;24
1367;E;2024-06-24;301;54;24
1368;P;2024-01-25;573;67;23
1369;A;2023-12-19;573;67;23
1370;E;2024-01-27;573;67;23
1371;P;2024-01-26;647;53;65
1372;A;2023-11-28;647;53;65
1373;E;2023-12-09;647;53;65
1374;P;2024-03-24;439;24;44
1375;D;2023-12-05;439;24;44
1376;E;2023-11-22;439;24;44
1377;O;2024-04-23;439;24;44
1378;A;2024-02-06;439;24;44
1379;A;2024-06-13;707;67;23
1380;A;2024-02-10;707;67;23
1381;D;2023-09-11;707;67;23
1382;E;2024-04-22;860;17;33
1383;P;2024-01-21;860;17;33
1384;A;2023-11-12;93;24;44
1385;O;2024-02-19;93;24;44
1386;P;2024-03-23;93;24;44
1387;A;2023-09-23;93;24;44
1388;E;2024-04-21;757;4;12
1389;P;2023-09-17;757;4;12
1390;E;2023-10-16;11;71;52
1391;O;2024-02-02;11;71;52
1392;A;2024-01-06;11;71;52
1393;A;2023-11-25;11;71;52
1394;P;2023-09-15;985;48;20
1395;A;2023-11-10;985;48;20
1396;P;2024-03-22;985;48;20
1397;D;2024-06-24;985;48;20
1398;A;2023-12-16;985;48;20
1399;A;2023-09-19;186;72;100
1400;A;2023-10-23;186;72;100
1401;A;2023-09-19;186;72;100
1402;E;2023-12-29;431;19;98
1403;E;2023-10-07;677;17;33
1404;E;2023-12-17;677;17;33
1405;A;2024-06-24;677;17;33
1406;A;2023-12-08;677;17;33
1407;A;2023-10-13;677;17;33
1408;E;2024-06-15;642;59;30
1409;A;2023-09-21;642;59;30
1410;A;2023-12-26;642;59;30
1411;E;2023-09-27;642;59;30
1412;A;2023-09-17;854;58;23
1413;A;2024-01-24;854;58;23
1414;A;2024-01-04;854;58;23
1415;P;2023-10-11;163;61;23
1416;E;2023-09-01;351;32;23
1417;P;2023-12-29;351;32;23
1418;P;2024-01-09;351;32;23
1419;P;2024-02-29;351;32;23
1420;D;2023-09-12;351;32;23
1421;E;2024-01-29;392;33;87
1422;D;2023-12-05;392;33;87
1423;E;2023-10-08;392;33;87
1424;A;2023-12-03;392;33;87
1425;A;2024-01-24;392;33;87
1426;A;2023-09-27;183;39;41
1427;P;2024-02-11;996;62;68
1428;A;2024-02-15;996;62;68
1429;E;2024-02-19;996;62;68
1430;A;2024-04-30;349;71;52
1431;A;2023-10-16;349;71;52
1432;A;2023-10-04;349;71;52
1433;E;2023-10-08;349;71;52
1434;E;2024-06-20;946;61;23
1435;P;2024-06-14;946;61;23
1436;A;2023-09-25;946;61;23
1437;A;2023-10-29;946;61;23
1438;A;2024-03-01;623;45;102
1439;E;2023-11-18;623;45;102
1440;A;2024-04-12;623;45;102
1441;A;2024-04-19;575;5;38
1442;D;2024-02-12;575;5;38
1443;A;2024-02-29;575;5;38
1444;O;2023-12-13;575;5;38
1445;P;2023-09-18;890;17;33
1446;P;2023-11-23;890;17;33
1447;P;2024-01-03;890;17;33
1448;E;2023-11-16;890;17;33
1449;A;2024-02-07;962;5;38
1450;A;2023-09-03;962;5;38
1451;E;2024-02-10;962;5;38
1452;A;2023-12-05;962;5;38
1453;P;2023-10-23;962;5;38
1454;P;2024-05-22;805;58;23
1455;A;2024-03-28;805;58;23
1456;P;2023-09-23;442;6;50
1457;A;2023-09-18;442;6;50
1458;A;2023-09-15;442;6;50
1459;A;2023-12-08;442;6;50
1460;E;2024-05-06;199;19;98
1461;E;2023-09-23;199;19;98
1462;A;2023-09-14;609;3;51
1463;A;2024-02-15;609;3;51
1464;T;2024-03-20;699;76;48
1465;P;2023-10-09;699;76;48
1466;A;2024-05-18;699;76;48
1467;A;2024-06-16;699;76;48
1468;A;2023-12-16;699;76;48
1469;P;2024-04-06;586;19;98
1470;A;2023-10-30;586;19;98
1471;P;2023-12-14;586;19;98
1472;A;2024-04-13;586;19;98
1473;E;2023-10-06;586;19;98
1474;D;2023-10-03;732;73;42
1475;A;2023-10-06;732;73;42
1476;P;2023-09-02;732;73;42
1477;P;2024-02-06;99;17;33
1478;E;2024-05-21;99;17;33
1479;A;2023-11-20;99;17;33
1480;A;2023-11-19;99;17;33
1481;E;2023-12-29;976;61;23
1482;A;2024-04-12;976;61;23
1483;A;2023-09-02;285;27;104
1484;A;2023-11-20;285;27;104
1485;A;2023-12-06;285;27;104
1486;P;2024-06-11;285;27;104
1487;E;2023-11-21;654;10;42
1488;P;2024-01-01;654;10;42
1489;E;2024-05-14;654;10;42
1490;P;2024-05-04;654;10;42
1491;E;2023-10-07;163;38;72
1492;A;2024-01-13;163;38;72
1493;A;2024-01-15;163;38;72
1494;E;2023-09-09;163;38;72
1495;E;2023-11-10;768;32;23
1496;P;2023-11-20;768;32;23
1497;A;2024-01-01;768;32;23
1498;E;2023-09-24;768;32;23
1499;D;2023-12-28;551;34;11
1500;D;2023-11-06;551;34;11
1501;P;2023-09-18;551;34;11
1502;P;2024-03-09;551;34;11
1503;E;2024-06-13;551;34;11
1504;A;2023-09-08;946;38;72
1505;A;2023-11-08;946;38;72
1506;P;2024-03-10;946;38;72
1507;A;2023-11-30;946;38;72
1508;P;2023-12-13;851;66;82
1509;D;2023-12-23;851;66;82
1510;E;2023-10-08;851;66;82
1511;E;2023-11-26;851;66;82
1512;P;2023-12-02;689;4;12
1513;P;2024-05-18;689;4;12
1514;P;2024-02-10;689;4;12
1515;E;2024-04-26;689;4;12
1516;A;2024-02-10;259;11;22
1517;E;2024-03-16;229;19;98
1518;A;2023-12-21;229;19;98
1519;O;2023-11-08;764;34;11
1520;A;2023-10-04;764;34;11
1521;A;2024-02-04;764;34;11
1522;A;2024-01-19;878;19;98
1523;P;2023-11-08;878;19;98
1524;E;2024-01-20;878;19;98
1525;P;2024-06-21;979;71;52
1526;A;2024-06-02;979;71;52
1527;P;2023-09-13;979;71;52
1528;A;2023-09-15;125;47;88
1529;E;2024-05-28;125;47;88
1530;P;2024-06-28;508;77;0
1531;P;2023-12-23;110;67;23
1532;D;2023-10-07;565;53;65
1533;A;2023-09-28;565;53;65
1534;E;2023-10-14;707;57;9
1535;A;2023-11-04;357;24;44
1536;A;2023-11-22;357;24;44
1537;E;2024-02-06;357;24;44
1538;A;2024-02-14;472;11;22
1539;P;2023-09-20;472;11;22
1540;A;2024-05-20;472;11;22
1541;E;2024-03-27;263;17;33
1542;E;2023-10-09;11;61;23
1543;E;2024-04-06;11;61;23
1544;P;2024-01-03;11;61;23
1545;A;2023-11-23;11;61;23
1546;P;2024-02-04;11;61;23
1547;P;2023-11-30;535;67;23
1548;E;2024-03-24;535;67;23
1549;A;2023-12-01;535;67;23
1550;P;2023-11-11;326;73;42
1551;P;2024-03-14;326;73;42
1552;E;2023-12-25;326;73;42
1553;A;2024-01-04;326;73;42
1554;A;2024-02-29;858;46;61
1555;E;2024-02-03;858;46;61
1556;A;2024-03-31;858;46;61
1557;O;2023-12-18;858;46;61
1558;A;2023-11-01;159;45;102
1559;A;2023-10-30;159;45;102
1560;A;2023-11-14;159;45;102
1561;A;2023-12-15;159;45;102
1562;P;2024-03-16;159;45;102
1563;A;2024-06-10;661;26;96
1564;A;2023-12-09;661;26;96
1565;P;2024-06-09;661;26;96
1566;A;2023-12-18;661;26;96
1567;D;2024-01-26;661;26;96
1568;O;2023-10-30;244;3;51
1569;P;2024-06-22;244;3;51
1570;E;2023-09-30;244;3;51
1571;A;2024-02-28;922;67;23
1572;P;2024-02-28;922;67;23
1573;A;2023-10-05;922;67;23
1574;P;2024-04-01;988;12;106
1575;P;2023-12-12;988;12;106
1576;A;2023-11-02;988;12;106
1577;A;2024-01-20;87;56;106
1578;E;2024-06-22;87;56;106
1579;A;2023-10-26;87;56;106
1580;P;2023-10-12;87;56;106
1581;P;2023-10-30;87;56;106
1582;E;2024-05-14;913;18;107
1583;A;2024-01-26;913;18;107
1584;A;2023-12-20;368;75;86
1585;P;2023-11-17;368;75;86
1586;P;2024-05-16;368;75;86
1587;A;2023-12-16;368;75;86
1588;E;2023-12-04;368;75;86
1589;A;2023-09-07;64;72;100
1590;A;2023-11-13;339;11;22
1591;A;2024-02-18;339;11;22
1592;A;2023-12-20;339;11;22
1593;P;2024-03-07;231;69;54
1594;P;2023-10-09;231;69;54
1595;A;2024-02-19;231;69;54
1596;A;2024-06-27;231;69;54
1597;E;2023-12-10;719;3;51
1598;A;2023-12-03;719;3;51
1599;A;2023-11-05;719;3;51
1600;D;2024-04-06;665;32;23
1601;P;2024-03-21;665;32;23
1602;A;2023-12-09;665;32;23
1603;E;2023-11-10;665;32;23
1604;A;2024-04-02;665;32;23
1605;A;2023-11-11;780;19;98
