id;value;description;award_date;student_id;teacher_id
365;-6;Today Rebecca Hollingworth started being remarkably harsh.;2024-01-26;894;4
366;-6;Two days ago Phoebe Lamp proved to be  rude.;2024-05-13;719;90
367;1;Jon Lane remained sincerely considerate.;2024-02-10;72;61
368;-5;Yesterday Ephraim Dowd was excessively inflexible.;2024-05-06;414;31
369;-2;Chandler Parr disrupted class with inappropriate joke.;2023-12-11;574;47
370;-4;Today Austin Wolfwood used magic in the corridors between classes.;2024-04-01;95;4
371;9;Three days ago Jill Yeager proved to be incredibly understanding.;2023-11-29;558;93
372;-14;Yesterday Tracy Blakely proved to be horribly manipulative.;2023-12-11;371;64
373;-2;Mandy Holden remained surprisingly negligent.;2024-01-31;818;27
374;-2;A week ago Maverick Page continued to be shockingly inconsiderate.;2023-09-20;508;108
375;-8;Four days ago Mary Belle Ord sent a cursed note to another student.;2023-11-22;649;90
376;-9;Today Gideon Zigler used magic in the corridors between classes.;2023-10-29;265;102
377;-14;Six days ago Julian Fellows proved to be completely apathetic.;2024-06-29;524;53
378;7;Four days ago Carole Bloodworth explained the subject matter with great mastery.;2024-02-11;772;56
379;-5;Five days ago Branden Morton was  manipulative.;2024-06-04;235;46
380;-12;Christabel Wilkes started being  indifferent.;2024-04-21;382;50
381;-2;Today Arda Allingham remained completely manipulative.;2023-11-27;514;38
382;-4;Charlotte MacCloud used magic in the corridors between classes.;2023-11-30;365;73
383;6;Yesterday Lorraine Innes remained remarkably empathetic.;2023-11-09;985;43
384;1;Yesterday Jodi Chilton explained the problem with  skills.;2024-01-14;313;59
385;10;Six days ago Nevaeh Youngman presented the concept.;2023-09-18;236;48
386;-3;Jodi Chilton happened to be horribly insensitive.;2024-02-09;313;45
387;5;Today Bill Clutter gave a demonstration of  knowledge of the concept.;2024-06-17;237;30
388;-2;A week ago Dani Reid continued to be  inconsiderate.;2023-09-18;66;6
389;-3;Kyle Hewson was caught running in the corridors.;2023-12-03;17;75
390;4;Nevaeh Youngman explained the spell with  mastery.;2023-11-05;236;41
391;1;Margaret Leatherbarrow expressed prominent intuition.;2023-11-30;905;43
392;6;Patrice Taylor demonstrated outstanding knowledge of the concept.;2023-12-23;89;27
393;-1;Imelda Golds threw food during mealtime.;2024-02-28;164;81
394;5;Sydney Pollard was thoughtfully generous.;2023-10-23;787;2
395;-5;Sam Byron remained shockingly insensitive.;2023-09-29;110;81
396;2;Today Landon Stafford explained the spell with  comprehension.;2023-12-12;611;77
397;-4;Yesterday Frankie Burgess skipped class without permission.;2023-11-30;512;44
398;-3;Today Carlena Low was remarkably apathetic.;2023-12-21;442;76
399;-11;Two days ago Jodie Windsor used magic in the corridors between classes.;2024-02-06;797;20
400;-3;Renesmee Isler skipped class without permission.;2023-10-26;789;90
401;3;Saul Terry illustrated the spell.;2024-04-01;408;38
402;-5;Carissa Hartland proved to be utterly rude.;2024-06-08;573;37
403;1;Today Barb Sharp illustrated the topic with notable capability.;2024-03-28;481;91
404;-7;Bernard Geddes was utterly inconsiderate.;2023-09-30;843;105
405;-3;Today Patsy May remained surprisingly cold.;2023-12-12;91;37
406;-6;Today Maxine Petrich started being horribly strict.;2024-02-28;947;62
407;1;A week ago Althea Linton demonstrated  capability.;2023-11-04;70;21
408;1;Today Melina Palmer-Tomkinson discussed the concept with prominent mastery.;2024-05-31;176;71
409;2;Astrid Boyce proved to be extremely tolerant.;2023-11-13;82;87
410;-4;A week ago Zayden Jacobson started being entirely unapproachable.;2023-09-07;30;28
411;-2;Robert Wylie was highly hostile.;2024-03-24;107;19
412;-6;Yesterday Allen Caldwell remained  patronizing.;2024-03-27;415;107
413;-8;Today Francie Brackman continued to be notoriously unhelpful.;2023-12-11;786;109
414;5;Today Spring Wolfwood happened to be hugely compassionate.;2024-02-29;252;2
415;-8;Today Carmelita Natt released a Dungbomb in the Great Hall.;2024-02-12;550;64
416;1;Today Lori Brunton happened to be wonderfully uplifting.;2024-04-14;971;96
417;-4;Today Trent Cordray started being highly inflexible.;2024-02-12;788;82
418;3;Four days ago Kane Lane Fox showed extraordinary intuition.;2023-11-08;47;6
419;-5;Three days ago Branden Morton happened to be incredibly demeaning.;2023-12-02;235;10
420;8;Today Carrie Anne Timmins presented the subject matter with exceptional knowledge.;2023-11-01;218;105
421;1;A week ago Persis Waddington demonstrated great capability.;2024-03-30;136;6
422;-5;A week ago Oswald Franklin was caught running in the corridors.;2023-11-27;390;78
423;-5;Two days ago Hilda Willing was remarkably manipulative.;2024-03-19;146;15
424;-2;Two days ago Sapphire Brunton proved to be slightly unsupportive.;2024-06-24;369;73
425;7;Chandler Parr showed  understanding.;2023-10-07;574;16
426;11;Six days ago Thelma Withrow illustrated the concept with noteworthy skills.;2024-05-20;269;80
427;-4;Today Janelle Walsh used magic in the corridors between classes.;2024-03-19;289;104
428;10;Today Felicity Pickard remained sincerely fair.;2024-02-18;337;54
429;-6;Four days ago Julie Wilmut disrupted class with inappropriate joke.;2023-11-06;19;18
430;-7;Three days ago Christabel Gibbons remained extremely demeaning.;2024-04-20;58;64
431;4;Carly Barley explained the topic.;2023-12-01;13;49
432;-1;Today Karyn Hayman happened to be highly critical.;2023-12-24;600;40
433;-4;Six days ago Alberta Hancock caused a cauldron to explode in Potions.;2023-10-31;297;9
434;-7;Justine Stepney was found wandering after curfew.;2024-04-23;44;7
435;-3;Six days ago Karlee Cheatham remained  hostile.;2024-01-18;439;104
436;4;Today Dylan Coombes presented the spell.;2024-01-09;186;19
437;-4;Sapphire Bubb was wildly unfair.;2023-11-26;214;7
438;3;Today Lori Brunton started being immensely nurturing.;2023-12-06;971;99
439;-2;Yesterday Andy Arliss happened to be slightly inconsiderate.;2023-11-05;464;101
440;9;Braden Dargie started being very nurturing.;2023-09-25;4;44
441;2;Three days ago Jade Round remained remarkably fair.;2024-06-21;69;84
442;6;Today Madonna Howfield illustrated the topic.;2023-10-11;700;16
443;-7;Five days ago Mila Platt started being overly critical.;2024-03-17;465;32
444;-2;Five days ago Ed Webster spoke disrespectfully to a professor.;2023-10-20;578;68
445;5;Today Velma Clutton-Brock discussed the subject.;2023-10-13;111;97
446;1;Lawton Atterbury expressed appreciable capability of the spell.;2023-10-29;8;39
447;4;Today Mallory Kovachik showed prominent understanding.;2023-10-18;470;22
448;-4;Six days ago Bridget Layton happened to be exceptionally unapproachable.;2023-09-26;282;14
449;-2;Four days ago Carolina Winter sent a cursed note to another student.;2024-05-27;859;57
450;2;Two days ago Dustin Cotton demonstrated  passion of the problem.;2023-10-11;839;77
451;-7;Five days ago Karly Merriman remained utterly unapproachable.;2023-11-20;421;6
452;5;Four days ago Valmai Comstock was highly helpful.;2024-04-13;162;32
453;-2;Today Lauryn Cruddas continued to be highly inconsiderate.;2023-09-05;385;74
454;-4;A week ago Arda Allingham remained remarkably aggressive.;2024-03-25;514;104
455;2;Diana Groome illustrated the problem with prominent intuition.;2023-10-14;687;77
456;2;Six days ago Darby Hurley happened to be genuinely dedicated.;2023-11-14;270;79
457;-6;A week ago Lizzie French was caught in a restricted section without permission.;2023-11-08;403;59
458;-6;Susanne Awford continued to be  unsupportive.;2023-10-12;757;32
459;3;A week ago Marlene Archdale answered the question  comprehension.;2024-01-18;363;33
460;6;Today Lanny Albin happened to be tremendously compassionate.;2023-09-28;872;96
461;1;Today Lindsay Hanchett presented the spell with outstanding comprehension.;2024-02-08;447;24
462;1;A week ago Quendrida Wharton proved to be highly kind.;2023-09-16;781;24
463;-8;Yesterday Mandy Pastor remained remarkably unsupportive.;2023-10-26;645;82
464;-6;Today Avis Wheaton remained excessively impatient.;2024-05-03;620;73
465;-7;Charla Holman started being shockingly unfair.;2023-10-05;1;20
466;-1;Yesterday Susanna Lampkin arrived late to class.;2023-09-30;880;27
467;-5;Six days ago Romilda Mallinson started being notoriously intolerant.;2024-03-31;453;60
468;4;Gale Pitzen showed notable capability.;2024-03-14;810;9
469;3;Dottie Coates illustrated the problem.;2024-05-17;730;85
470;5;Yesterday Carly Maddicott gave a demonstration of  knowledge.;2023-10-28;268;61
471;-4;Today Lorena Garrison used magic in the corridors between classes.;2023-09-07;721;71
472;-7;A week ago Beau Farlow continued to be  unfair.;2023-10-27;338;52
473;5;Today Dawn Montagu discussed the problem.;2023-11-21;94;75
474;-10;Cosmo Barker proved to be  disrespectful.;2024-05-19;618;35
475;-4;Three days ago Lionel Jameson remained  rude.;2023-10-29;490;51
476;8;Spring Treweek discussed the topic.;2024-05-12;275;32
477;3;Jill Linnell answered the question outstanding passion of the topic.;2024-01-02;299;110
478;4;A week ago Amber Instone presented the topic.;2023-11-16;980;97
479;-5;Vera Calnan caused a cauldron to explode in Potions.;2023-09-17;485;23
480;-2;Today Temperance Launchbury attempted to enter the Forbidden Forest.;2023-11-07;762;37
481;-6;Vivian Bray continued to be extremely insensitive.;2024-06-23;597;91
482;3;Five days ago Marsha Younge answered the question exceptional passion.;2023-09-17;760;57
483;1;Four days ago Ritchie Windley explained the concept with  passion.;2023-11-29;554;38
484;1;Today Josie Souttar gave a demonstration of notable comprehension of the topic.;2023-10-23;432;41
485;6;Today Iris Binnington gave a demonstration of extraordinary skills of the problem.;2024-02-12;731;36
486;-6;A week ago Carlena Low spoke disrespectfully to a professor.;2023-10-19;442;92
487;-6;A week ago Carissa Hartland proved to be totally arrogant.;2024-01-16;573;50
488;2;Three days ago Valda Newdigate happened to be highly tolerant.;2024-06-22;667;99
489;-2;Sidney Welliver was caught running in the corridors.;2023-10-13;630;49
490;2;Three days ago Glen Blanton explained the subject matter.;2023-10-03;318;82
491;-5;Six days ago Vincent Balfour continued to be utterly unhelpful.;2023-12-16;660;64
492;2;Today Imelda Golds happened to be deeply attentive.;2023-09-08;164;29
493;4;Today Bryan Gibson happened to be extremely wise.;2023-10-30;335;100
494;8;Yesterday Glen Blanton proved to be exceptionally understanding.;2024-05-24;318;83
495;11;Today Hannibal Lamphere explained the problem with noteworthy knowledge.;2023-09-11;202;4
496;3;A week ago Dave Goddard illustrated the subject matter.;2023-09-20;143;58
497;5;Today Allen Caldwell expressed great understanding.;2023-10-24;415;108
498;-7;Yesterday Stacy Stark remained insanely rude.;2023-12-11;429;20
499;-2;Today Andy Arliss started being  inflexible.;2023-10-09;464;101
500;-9;Paris Tichenor caused a cauldron to explode in Potions.;2023-11-16;356;27
501;4;A week ago Drew Maxwell proved to be incredibly generous.;2023-12-21;856;6
502;3;Three days ago Karrie Whiteway gave a demonstration of  capability of the concept.;2024-04-06;984;93
503;7;Two days ago Margie Ham illustrated the spell with noteworthy knowledge.;2023-12-12;815;16
504;-11;Today Clarice Asquith started being slightly impatient.;2023-09-27;445;53
505;-4;Emerald Gardiner was found wandering after curfew.;2024-05-23;21;43
506;-5;Edna Belcher proved to be particularly apathetic.;2023-10-20;656;75
507;1;Two days ago Valda Newdigate answered the question appreciable knowledge of the concept.;2023-09-26;667;21
508;7;Nevaeh Fanshawe presented the problem.;2024-01-17;280;46
509;-3;Today Landon Pickavance was caught running in the corridors.;2024-06-04;793;57
510;4;A week ago Brilliana Newnes presented the topic.;2023-12-24;958;51
511;7;Today Ford Jex-Blake gave a demonstration of noteworthy comprehension of the topic.;2023-11-18;712;25
512;7;Tyra Sims discussed the problem with great knowledge.;2024-04-26;283;76
513;1;Myra Rayner gave a demonstration of exceptional awareness of the problem.;2024-03-17;328;56
514;-4;Two days ago Mayola Tomkinson happened to be  intolerant.;2023-11-09;576;78
515;5;Three days ago Helene Downing proved to be thoughtfully approachable.;2023-10-15;759;110
516;-3;Naila Hall threw food during mealtime.;2024-03-17;416;59
517;-1;Four days ago Colin Hoskins threw food during mealtime.;2024-06-29;844;47
518;14;Today Demi Brazil proved to be very patient.;2024-01-06;370;37
519;3;Yesterday Merle Calnan discussed the problem with outstanding knowledge.;2024-04-07;539;61
520;-9;Bella McTavish continued to be  harsh.;2024-03-17;708;24
521;-1;Carly Maddicott sent a cursed note to another student.;2024-05-14;268;82
522;7;Today Cecily Jyles answered the question  intuition.;2024-03-03;477;98
523;5;A week ago Dimity MacAskill presented the subject matter.;2023-11-10;374;108
524;-4;Five days ago Lorelei Kinchen happened to be overly inconsiderate.;2024-04-18;253;58
525;-3;A week ago Lena Bancroft was caught running in the corridors.;2024-03-14;953;54
526;4;Today Kim Henry proved to be thoughtfully empathetic.;2023-10-12;43;79
527;8;Today Christina Bowser remained genuinely fair.;2024-04-04;758;92
528;-3;Danna Beer continued to be incredibly demeaning.;2023-12-19;882;20
529;2;Margie Ham remained incredibly generous.;2023-12-26;815;69
530;4;Gloria Kovacevski expressed great capability.;2023-09-12;534;35
531;4;Jodie Windsor presented the problem.;2023-11-07;797;59
532;-7;A week ago Casey Dingley continued to be  manipulative.;2023-09-13;305;37
533;3;Today Gregory Spenceley gave a demonstration of noteworthy skills of the subject.;2024-02-20;273;40
534;-1;Today Thelma Withrow was found wandering after curfew.;2024-03-13;269;50
535;-10;Five days ago Micah Fruean remained exceptionally aggressive.;2024-03-19;417;69
536;-4;Today Ursula Shyer was exceptionally hostile.;2024-04-01;160;23
537;2;Hazel Devall discussed the topic.;2023-12-31;857;53
538;1;Two days ago Thomasina Holliday showed noteworthy capability of the subject.;2024-05-06;998;1
539;-2;Today Clementine Sutherland caused a cauldron to explode in Potions.;2024-03-06;63;15
540;1;Six days ago Nadine Peverett remained tremendously understanding.;2024-06-08;463;53
541;-1;Today Karlee Piper remained remarkably inconsiderate.;2024-03-11;48;45
542;-2;Five days ago Branden Morton proved to be shockingly unapproachable.;2023-09-24;235;65
543;-2;Eliza Popham remained completely unapproachable.;2024-02-14;228;74
544;-2;Today Petunia Ford happened to be  hostile.;2023-11-21;967;67
545;3;Penelope Pyne continued to be amazingly fair.;2024-03-15;981;82
546;-3;Four days ago Roy Summerhays happened to be completely unhelpful.;2024-05-10;648;100
547;5;Three days ago Tyler Driver was tremendously inspiring.;2023-12-22;777;17
548;-2;Alicia Lord was  indifferent.;2024-04-01;474;101
549;1;A week ago Paige Egginton expressed prominent passion.;2024-04-20;174;49
550;3;Today Valda Newdigate presented the spell.;2024-04-08;667;48
551;-5;A week ago Candy Heaver remained  unhelpful.;2024-05-13;939;15
552;-8;A week ago Carroll Collings started being entirely negligent.;2024-05-07;121;71
553;-6;Four days ago Christian Gower was caught in a restricted section without permission.;2024-03-15;154;84
