id;value;award_date;student_id;subject_id;teacher_id
820;T;2023-10-17;163;42;88
821;P;2024-10-11;163;49;56
822;D;2023-04-23;163;49;56
823;P;2024-06-24;163;49;56
824;E;2023-01-26;163;49;56
825;T;2024-01-08;163;49;56
826;A;2024-08-04;165;0;32
827;A;2023-05-23;165;0;32
828;T;2024-07-01;165;0;32
829;P;2023-02-04;165;7;51
830;D;2024-03-15;165;7;51
831;E;2023-09-23;165;7;51
832;O;2024-03-27;165;7;51
833;P;2024-02-08;165;7;51
834;A;2023-07-23;165;14;49
835;O;2024-03-15;165;14;49
836;E;2024-05-17;165;14;49
837;P;2023-09-04;165;14;49
838;E;2023-04-21;165;14;49
839;E;2023-12-09;165;21;56
840;T;2024-12-30;165;21;56
841;P;2023-01-04;165;21;56
842;E;2024-01-17;165;28;86
843;D;2024-01-23;165;28;86
844;A;2023-08-14;165;28;86
845;A;2023-01-03;165;35;98
846;O;2023-03-02;165;35;98
847;E;2023-03-02;165;35;98
848;D;2024-12-25;165;35;98
849;A;2024-08-28;165;35;98
850;D;2023-12-26;165;42;88
851;P;2023-12-24;165;42;88
852;P;2023-04-11;165;49;56
853;T;2024-03-22;165;49;56
854;D;2024-10-25;165;49;56
855;E;2024-10-17;167;0;32
856;E;2023-03-09;167;0;32
857;O;2023-04-22;167;0;32
858;P;2023-01-25;167;0;32
859;E;2024-07-09;167;7;51
860;A;2023-12-10;167;7;51
861;P;2023-04-06;167;7;51
862;P;2024-01-26;167;14;49
863;D;2023-12-17;167;14;49
864;D;2023-08-29;167;14;49
865;D;2023-11-02;167;21;56
866;A;2024-03-16;167;21;56
867;D;2023-02-13;167;28;86
868;O;2023-06-11;167;28;86
869;E;2024-04-08;167;28;86
870;O;2024-11-24;167;28;86
871;O;2023-01-14;167;28;86
872;P;2024-11-24;167;35;98
873;A;2023-02-18;167;35;98
874;A;2023-02-16;167;42;88
875;A;2023-02-13;167;42;88
876;A;2024-07-24;167;42;88
877;T;2024-10-22;167;42;88
878;P;2024-02-10;167;49;56
879;A;2024-10-30;167;49;56
880;T;2024-06-29;167;49;56
881;A;2024-10-02;167;49;56
882;D;2023-11-12;167;49;56
883;D;2024-05-17;187;0;32
884;A;2024-06-10;187;0;32
885;D;2023-01-22;187;0;32
886;P;2024-12-24;187;7;51
887;A;2024-06-22;187;7;51
888;T;2023-07-24;187;7;51
889;E;2024-04-12;187;14;49
890;D;2024-09-19;187;14;49
891;P;2024-09-13;187;14;49
892;O;2023-08-03;187;14;49
893;E;2024-07-04;187;21;56
894;D;2024-09-30;187;21;56
895;P;2024-01-17;187;21;56
896;A;2023-05-11;187;21;56
897;O;2024-09-12;187;28;86
898;A;2023-02-22;187;28;86
899;P;2024-10-17;187;28;86
900;P;2024-04-09;187;28;86
901;E;2024-10-14;187;35;98
902;E;2023-04-30;187;35;98
903;P;2024-04-24;187;35;98
904;A;2024-05-07;187;42;88
905;D;2024-06-07;187;42;88
906;E;2024-02-12;187;49;56
907;T;2024-01-13;187;49;56
908;O;2024-08-13;187;49;56
909;P;2023-12-29;193;0;32
910;D;2023-12-11;193;0;32
911;D;2024-04-08;193;0;32
912;O;2024-12-22;193;7;51
913;O;2023-06-04;193;7;51
914;A;2023-06-20;193;14;49
915;D;2024-10-03;193;14;49
916;O;2024-05-27;193;21;56
917;A;2024-09-26;193;21;56
918;A;2023-03-26;193;21;56
919;D;2023-01-20;193;28;86
920;E;2023-08-20;193;28;86
921;E;2024-10-29;193;28;86
922;T;2023-05-16;193;35;98
923;O;2023-08-23;193;35;98
924;E;2024-06-03;193;35;98
925;P;2024-04-19;193;35;98
926;E;2024-08-10;193;35;98
927;P;2024-03-04;193;42;88
928;T;2024-06-27;193;42;88
929;T;2024-06-26;193;49;56
930;P;2023-12-06;193;49;56
931;P;2023-08-09;193;49;56
932;E;2023-12-27;202;0;32
933;P;2023-05-20;202;0;32
934;A;2024-02-19;202;0;32
935;E;2023-02-18;202;0;32
936;P;2024-09-08;202;7;51
937;D;2024-05-06;202;7;51
938;T;2024-12-30;202;7;51
939;A;2024-01-15;202;7;51
940;A;2023-12-05;202;7;51
941;D;2024-02-11;202;14;49
942;O;2024-04-12;202;14;49
943;T;2024-04-19;202;21;56
944;O;2023-02-10;202;21;56
945;O;2024-06-05;202;21;56
946;A;2024-03-25;202;21;56
947;A;2023-03-22;202;28;86
948;O;2024-08-24;202;28;86
949;D;2024-05-21;202;28;86
950;E;2024-03-18;202;28;86
951;A;2023-01-06;202;35;98
952;T;2024-06-23;202;35;98
953;O;2023-07-23;202;35;98
954;O;2024-08-07;202;35;98
955;T;2023-09-11;202;42;88
956;P;2024-08-13;202;42;88
957;D;2023-04-29;202;42;88
958;E;2023-11-23;202;42;88
959;T;2024-01-30;202;42;88
960;E;2023-11-18;202;49;56
961;P;2024-02-08;202;49;56
962;A;2024-01-03;202;49;56
963;P;2024-07-05;207;0;32
964;P;2023-03-28;207;0;32
965;D;2023-09-02;207;7;51
966;O;2024-11-29;207;7;51
967;O;2023-01-15;207;7;51
968;A;2023-10-07;207;7;51
969;A;2023-11-20;207;14;49
970;D;2023-05-22;207;14;49
971;O;2023-10-13;207;14;49
972;O;2023-10-01;207;21;56
973;P;2023-12-12;207;21;56
974;O;2023-05-02;207;21;56
975;O;2023-12-30;207;21;56
976;T;2023-09-30;207;28;86
977;A;2024-08-24;207;28;86
978;O;2023-04-21;207;28;86
979;P;2023-06-28;207;35;98
980;T;2024-06-06;207;35;98
981;D;2023-10-17;207;35;98
982;O;2023-04-14;207;42;88
983;D;2024-09-11;207;42;88
984;T;2024-10-17;207;42;88
985;P;2024-05-11;207;49;56
986;E;2024-07-08;207;49;56
987;E;2024-04-05;211;0;32
988;A;2024-06-09;211;0;32
989;A;2023-09-04;211;7;51
990;E;2024-06-10;211;7;51
991;E;2024-08-28;211;7;51
992;E;2024-04-14;211;7;51
993;P;2024-06-06;211;14;49
994;D;2023-03-11;211;14;49
995;P;2024-08-10;211;14;49
996;P;2024-02-22;211;14;49
997;T;2024-10-21;211;14;49
998;O;2024-08-29;211;21;56
999;O;2024-10-06;211;21;56
1000;P;2023-11-09;211;21;56
1001;D;2023-09-15;211;21;56
1002;A;2023-09-11;211;21;56
1003;E;2024-09-29;211;28;86
1004;E;2024-03-10;211;28;86
1005;D;2023-06-24;211;28;86
1006;A;2023-11-29;211;28;86
1007;D;2023-07-09;211;28;86
1008;A;2023-06-10;211;35;98
1009;T;2023-06-30;211;35;98
1010;E;2023-03-27;211;42;88
1011;O;2023-06-09;211;42;88
1012;D;2023-11-28;211;42;88
1013;O;2024-07-29;211;49;56
1014;T;2023-02-13;211;49;56
1015;P;2023-03-29;211;49;56
1016;O;2023-09-05;211;49;56
1017;A;2024-10-12;211;49;56
1018;A;2023-12-06;212;0;32
1019;O;2023-02-05;212;0;32
1020;E;2024-07-25;212;0;32
1021;A;2023-01-26;212;0;32
1022;T;2023-10-04;212;0;32
1023;D;2023-01-16;212;7;51
1024;D;2023-01-10;212;7;51
1025;P;2024-07-16;212;7;51
1026;A;2024-10-08;212;7;51
1027;A;2023-02-13;212;7;51
1028;T;2023-09-04;212;14;49
1029;O;2023-10-27;212;14;49
1030;E;2023-05-03;212;14;49
1031;O;2024-02-11;212;14;49
1032;T;2023-03-03;212;14;49
1033;A;2023-03-21;212;21;56
1034;A;2023-03-12;212;21;56
1035;E;2023-01-26;212;28;86
1036;T;2023-06-12;212;28;86
1037;P;2023-03-22;212;35;98
1038;T;2024-10-17;212;35;98
1039;D;2023-01-19;212;35;98
1040;O;2023-12-13;212;42;88
1041;D;2023-06-11;212;42;88
1042;E;2024-11-08;212;42;88
1043;E;2024-07-19;212;42;88
1044;O;2023-04-08;212;42;88
1045;D;2024-02-05;212;49;56
1046;A;2023-03-25;212;49;56
1047;O;2023-12-17;216;0;32
1048;T;2023-11-02;216;0;32
1049;D;2024-06-17;216;0;32
1050;E;2023-07-10;216;0;32
1051;A;2024-01-04;216;0;32
1052;D;2023-01-25;216;7;51
1053;O;2023-03-22;216;7;51
1054;O;2023-06-27;216;7;51
1055;P;2023-03-07;216;7;51
1056;E;2024-09-10;216;7;51
1057;D;2024-11-11;216;14;49
1058;O;2023-10-07;216;14;49
1059;A;2024-12-17;216;14;49
1060;D;2023-12-06;216;14;49
1061;O;2023-12-26;216;21;56
1062;D;2024-04-15;216;21;56
1063;D;2023-08-15;216;21;56
1064;D;2024-09-05;216;21;56
1065;T;2023-12-04;216;28;86
1066;D;2023-02-22;216;28;86
1067;O;2024-01-14;216;35;98
1068;P;2024-07-30;216;35;98
1069;D;2023-07-19;216;35;98
1070;O;2024-01-13;216;35;98
1071;A;2023-03-29;216;42;88
1072;T;2023-08-17;216;42;88
1073;D;2024-11-25;216;42;88
1074;P;2024-02-09;216;42;88
1075;P;2024-08-11;216;49;56
1076;P;2023-11-17;216;49;56
1077;T;2023-04-25;216;49;56
1078;D;2024-08-06;218;0;32
1079;D;2024-10-04;218;0;32
1080;A;2023-11-25;218;0;32
1081;O;2023-12-21;218;0;32
1082;A;2023-04-24;218;0;32
1083;E;2023-03-25;218;7;51
1084;A;2024-04-10;218;7;51
1085;O;2024-07-30;218;14;49
1086;O;2023-10-08;218;14;49
1087;A;2024-05-27;218;14;49
1088;E;2024-08-01;218;14;49
1089;O;2024-12-05;218;21;56
1090;P;2023-10-15;218;21;56
1091;P;2023-12-11;218;21;56
1092;A;2023-09-09;218;21;56
1093;O;2023-11-14;218;28;86
1094;E;2023-09-13;218;28;86
1095;A;2023-10-03;218;35;98
1096;P;2023-09-02;218;35;98
1097;E;2024-09-18;218;42;88
1098;A;2024-04-02;218;42;88
1099;T;2024-02-06;218;49;56
1100;P;2024-08-13;218;49;56
1101;D;2023-02-25;218;49;56
1102;O;2023-06-09;221;0;32
1103;T;2023-02-05;221;0;32
1104;D;2023-03-23;221;7;51
1105;E;2024-10-08;221;7;51
1106;E;2023-12-08;221;14;49
1107;E;2024-04-26;221;14;49
1108;D;2023-04-06;221;14;49
1109;P;2024-09-06;221;21;56
1110;T;2023-10-24;221;21;56
1111;O;2023-01-30;221;28;86
1112;T;2023-11-30;221;28;86
1113;O;2024-06-24;221;28;86
1114;T;2023-12-28;221;28;86
1115;T;2023-04-19;221;28;86
1116;O;2023-10-22;221;35;98
1117;P;2024-02-06;221;35;98
1118;T;2024-03-13;221;35;98
1119;O;2024-02-10;221;35;98
1120;E;2023-07-14;221;42;88
1121;O;2023-11-29;221;42;88
1122;A;2023-02-27;221;42;88
1123;E;2023-01-03;221;49;56
1124;P;2023-08-20;221;49;56
1125;A;2023-08-18;221;49;56
1126;O;2023-04-17;221;49;56
1127;A;2024-04-30;221;49;56
1128;A;2024-06-08;226;0;32
1129;P;2023-08-10;226;0;32
1130;P;2023-04-28;226;7;51
1131;P;2023-01-04;226;7;51
1132;P;2023-03-22;226;7;51
1133;A;2024-04-07;226;7;51
1134;T;2024-04-18;226;7;51
1135;O;2023-11-29;226;14;49
1136;T;2023-07-10;226;14;49
1137;T;2024-02-13;226;14;49
1138;E;2024-10-09;226;14;49
1139;P;2024-12-22;226;14;49
1140;P;2023-04-29;226;21;56
1141;E;2024-04-27;226;21;56
1142;E;2023-10-02;226;21;56
1143;E;2023-01-01;226;21;56
1144;E;2023-01-02;226;21;56
1145;O;2024-04-16;226;28;86
1146;T;2023-04-23;226;28;86
1147;O;2023-02-01;226;28;86
1148;D;2023-12-30;226;28;86
1149;E;2024-11-05;226;35;98
1150;E;2024-02-26;226;35;98
1151;A;2023-05-02;226;35;98
1152;O;2023-06-23;226;42;88
1153;E;2023-05-17;226;42;88
1154;P;2024-09-19;226;42;88
1155;T;2024-01-10;226;49;56
1156;O;2023-08-17;226;49;56
1157;E;2024-06-13;226;49;56
1158;A;2024-06-07;226;49;56
1159;D;2023-09-20;226;49;56
1160;E;2024-08-15;234;0;32
1161;D;2024-10-23;234;0;32
1162;O;2023-05-30;234;0;32
1163;E;2024-10-02;234;0;32
1164;A;2023-10-18;234;0;32
1165;E;2023-02-04;234;7;51
1166;D;2023-03-20;234;7;51
1167;P;2024-03-01;234;7;51
1168;A;2024-12-10;234;7;51
1169;T;2023-04-29;234;7;51
1170;E;2023-10-04;234;14;49
1171;E;2023-06-06;234;14;49
1172;T;2023-12-18;234;14;49
1173;O;2023-08-04;234;14;49
1174;T;2024-08-08;234;21;56
1175;T;2024-02-05;234;21;56
1176;E;2023-01-01;234;21;56
1177;O;2024-06-05;234;28;86
1178;T;2023-10-05;234;28;86
1179;P;2023-08-26;234;28;86
1180;A;2023-04-06;234;28;86
1181;P;2024-10-23;234;28;86
1182;A;2024-09-16;234;35;98
1183;A;2023-06-16;234;35;98
1184;O;2023-01-11;234;35;98
1185;A;2024-10-08;234;35;98
1186;O;2023-09-02;234;42;88
1187;O;2024-04-16;234;42;88
1188;A;2024-06-11;234;42;88
1189;T;2023-08-16;234;49;56
1190;O;2023-06-25;234;49;56
1191;T;2023-07-19;234;49;56
1192;P;2023-03-01;236;0;32
1193;E;2023-09-03;236;0;32
1194;A;2024-03-06;236;0;32
1195;T;2024-04-09;236;0;32
1196;D;2023-07-14;236;0;32
1197;P;2024-03-28;236;7;51
1198;T;2024-06-16;236;7;51
1199;A;2023-08-03;236;7;51
1200;A;2023-04-15;236;7;51
1201;D;2023-04-30;236;7;51
1202;O;2023-03-09;236;14;49
1203;O;2024-02-22;236;14;49
1204;P;2023-02-27;236;14;49
1205;T;2024-02-22;236;21;56
1206;D;2023-01-01;236;21;56
1207;T;2023-11-27;236;21;56
1208;A;2023-12-28;236;21;56
1209;O;2024-09-18;236;28;86
1210;O;2023-01-30;236;28;86
1211;T;2023-07-22;236;28;86
1212;O;2024-10-06;236;35;98
1213;P;2024-02-10;236;35;98
1214;A;2023-05-16;236;42;88
1215;A;2024-04-14;236;42;88
1216;O;2024-09-02;236;42;88
1217;T;2024-04-27;236;49;56
1218;T;2023-11-13;236;49;56
1219;D;2024-05-06;236;49;56
1220;O;2024-05-04;247;0;32
1221;T;2023-07-17;247;0;32
1222;D;2023-01-19;247;7;51
1223;O;2023-01-30;247;7;51
1224;A;2023-01-10;247;14;49
1225;E;2023-02-02;247;14;49
1226;A;2023-03-01;247;14;49
1227;P;2024-09-13;247;21;56
1228;D;2023-07-09;247;21;56
1229;A;2023-10-27;247;21;56
1230;P;2023-10-20;247;28;86
1231;P;2023-11-04;247;28;86
1232;O;2023-09-29;247;35;98
1233;E;2024-02-23;247;35;98
1234;A;2024-04-05;247;35;98
1235;P;2023-05-12;247;35;98
1236;T;2024-04-22;247;35;98
1237;E;2024-03-31;247;42;88
1238;A;2023-01-05;247;42;88
1239;P;2024-08-24;247;42;88
1240;E;2024-05-19;247;42;88
1241;E;2023-06-16;247;49;56
1242;E;2024-01-20;247;49;56
1243;P;2023-03-16;247;49;56
1244;T;2024-08-15;247;49;56
1245;E;2023-09-25;255;0;32
1246;T;2024-11-02;255;0;32
1247;T;2023-04-18;255;0;32
1248;E;2024-04-27;255;0;32
1249;E;2024-08-23;255;7;51
1250;T;2024-08-02;255;7;51
1251;A;2023-10-27;255;14;49
1252;A;2023-12-27;255;14;49
1253;T;2024-05-04;255;14;49
1254;E;2023-02-17;255;14;49
1255;E;2023-05-02;255;21;56
1256;D;2023-10-17;255;21;56
1257;A;2023-01-01;255;21;56
1258;D;2023-09-22;255;28;86
1259;E;2024-03-18;255;28;86
1260;O;2023-03-20;255;28;86
1261;O;2023-01-23;255;28;86
1262;D;2023-04-26;255;35;98
1263;A;2023-07-11;255;35;98
1264;T;2023-03-24;255;35;98
1265;O;2024-06-25;255;35;98
1266;O;2024-08-30;255;35;98
1267;D;2023-10-06;255;42;88
1268;E;2023-02-09;255;42;88
1269;T;2024-06-03;255;49;56
1270;P;2024-01-08;255;49;56
1271;T;2023-10-14;255;49;56
1272;A;2024-09-27;255;49;56
1273;D;2024-01-17;263;0;32
1274;O;2024-11-10;263;0;32
1275;T;2023-07-27;263;0;32
1276;T;2024-01-14;263;0;32
1277;P;2023-02-20;263;7;51
1278;P;2024-02-04;263;7;51
1279;D;2023-05-10;263;14;49
1280;T;2024-08-31;263;14;49
1281;E;2024-10-15;263;14;49
1282;P;2023-07-29;263;14;49
1283;E;2024-05-16;263;21;56
1284;T;2023-12-06;263;21;56
1285;E;2023-11-02;263;21;56
1286;D;2023-01-25;263;28;86
1287;O;2023-06-11;263;28;86
1288;E;2023-05-29;263;35;98
1289;D;2024-03-17;263;35;98
1290;D;2024-03-27;263;42;88
1291;P;2024-02-01;263;42;88
1292;P;2024-06-11;263;42;88
1293;D;2023-08-30;263;49;56
1294;E;2024-11-23;263;49;56
1295;T;2023-09-24;263;49;56
1296;P;2023-01-30;263;49;56
1297;P;2024-05-13;266;0;32
1298;T;2024-01-25;266;0;32
1299;D;2024-05-17;266;0;32
1300;P;2023-04-29;266;0;32
1301;A;2023-03-14;266;0;32
1302;D;2024-07-23;266;7;51
1303;A;2023-08-02;266;7;51
1304;O;2023-10-23;266;7;51
1305;T;2024-10-30;266;7;51
1306;T;2023-07-19;266;7;51
1307;P;2024-03-17;266;14;49
1308;A;2023-05-07;266;14;49
1309;A;2024-12-24;266;14;49
1310;D;2024-06-25;266;21;56
1311;A;2024-06-22;266;21;56
1312;D;2024-10-12;266;21;56
1313;T;2024-12-05;266;21;56
1314;O;2024-07-23;266;21;56
1315;P;2023-01-18;266;28;86
1316;O;2023-10-22;266;28;86
1317;O;2024-06-08;266;35;98
1318;T;2023-06-07;266;35;98
1319;A;2024-11-17;266;42;88
1320;E;2024-05-07;266;42;88
1321;P;2023-05-18;266;42;88
1322;D;2024-07-05;266;42;88
1323;E;2024-11-26;266;49;56
1324;O;2024-09-04;266;49;56
1325;A;2024-05-27;266;49;56
1326;E;2024-06-05;277;0;32
1327;E;2024-11-11;277;0;32
1328;E;2023-03-29;277;0;32
1329;P;2023-06-16;277;7;51
1330;D;2023-02-28;277;7;51
1331;A;2024-11-26;277;7;51
1332;D;2024-03-04;277;7;51
1333;P;2023-02-05;277;14;49
1334;O;2024-01-22;277;14;49
1335;D;2023-11-10;277;14;49
1336;E;2023-11-12;277;14;49
1337;T;2023-04-04;277;21;56
1338;D;2024-10-17;277;21;56
1339;T;2023-02-20;277;28;86
1340;T;2024-05-21;277;28;86
1341;T;2023-05-26;277;28;86
1342;D;2023-01-27;277;28;86
1343;T;2024-05-03;277;28;86
1344;A;2024-09-07;277;35;98
1345;E;2023-11-24;277;35;98
1346;O;2023-12-17;277;35;98
1347;E;2023-02-16;277;35;98
1348;D;2024-05-19;277;42;88
1349;O;2024-11-04;277;42;88
1350;E;2024-05-11;277;49;56
1351;P;2024-08-19;277;49;56
1352;P;2023-08-24;279;0;32
1353;E;2024-07-19;279;0;32
1354;A;2024-09-12;279;0;32
1355;T;2023-08-30;279;0;32
1356;P;2024-09-02;279;0;32
1357;P;2024-07-08;279;7;51
1358;T;2024-10-09;279;7;51
1359;E;2023-07-15;279;7;51
1360;E;2023-09-26;279;7;51
1361;A;2023-05-27;279;14;49
1362;D;2023-12-03;279;14;49
1363;O;2024-01-20;279;14;49
1364;A;2023-08-17;279;14;49
1365;T;2024-02-12;279;21;56
1366;T;2023-02-19;279;21;56
1367;P;2023-07-01;279;21;56
1368;P;2024-01-20;279;28;86
1369;D;2024-12-09;279;28;86
1370;O;2024-12-07;279;28;86
1371;D;2024-10-10;279;28;86
1372;E;2024-03-11;279;35;98
1373;A;2023-06-17;279;35;98
1374;A;2023-11-01;279;35;98
1375;O;2023-01-09;279;42;88
1376;P;2023-04-13;279;42;88
1377;D;2024-09-03;279;42;88
1378;E;2024-05-16;279;42;88
1379;E;2024-04-16;279;42;88
1380;E;2023-12-08;279;49;56
1381;P;2024-06-10;279;49;56
1382;D;2023-11-28;279;49;56
1383;T;2023-03-12;279;49;56
1384;A;2024-11-02;282;0;32
1385;P;2023-09-14;282;0;32
1386;T;2024-12-10;282;0;32
1387;D;2024-05-17;282;7;51
1388;T;2023-11-07;282;7;51
1389;E;2024-07-20;282;7;51
1390;T;2024-06-25;282;14;49
1391;P;2024-10-31;282;14;49
1392;E;2024-01-02;282;21;56
1393;E;2023-06-30;282;21;56
1394;A;2024-01-11;282;28;86
1395;A;2023-05-11;282;28;86
1396;O;2023-04-05;282;28;86
1397;P;2024-04-26;282;28;86
1398;A;2024-09-05;282;28;86
1399;E;2024-06-22;282;35;98
1400;D;2024-01-19;282;35;98
1401;O;2024-05-13;282;35;98
1402;P;2024-03-03;282;35;98
1403;A;2023-02-27;282;35;98
1404;P;2023-07-06;282;42;88
1405;T;2024-11-08;282;42;88
1406;P;2023-11-22;282;49;56
1407;E;2023-11-11;282;49;56
1408;P;2024-06-22;283;0;32
1409;D;2023-06-13;283;0;32
1410;A;2024-02-25;283;0;32
1411;D;2024-11-12;283;7;51
1412;P;2023-12-15;283;7;51
1413;A;2024-08-17;283;7;51
1414;D;2024-07-23;283;14;49
1415;A;2023-09-21;283;14;49
1416;P;2024-09-20;283;14;49
1417;O;2024-09-15;283;21;56
1418;E;2024-06-24;283;21;56
1419;D;2023-11-07;283;21;56
1420;A;2024-11-28;283;21;56
1421;O;2024-09-23;283;21;56
1422;T;2024-02-25;283;28;86
1423;O;2024-09-04;283;28;86
1424;D;2024-04-08;283;28;86
1425;T;2024-11-17;283;28;86
1426;A;2024-11-11;283;28;86
1427;P;2024-07-09;283;35;98
1428;P;2023-02-13;283;35;98
1429;T;2023-04-13;283;35;98
1430;E;2023-12-05;283;35;98
1431;A;2024-07-07;283;42;88
1432;A;2023-05-17;283;42;88
1433;P;2024-12-19;283;42;88
1434;A;2024-03-25;283;49;56
1435;O;2023-12-26;283;49;56
1436;O;2023-07-12;286;0;32
1437;P;2024-06-20;286;0;32
1438;E;2023-08-27;286;0;32
1439;T;2023-05-13;286;0;32
1440;T;2024-07-24;286;0;32
1441;A;2024-11-25;286;7;51
1442;O;2024-06-08;286;7;51
1443;E;2024-09-24;286;7;51
1444;O;2023-05-17;286;7;51
1445;P;2024-03-13;286;7;51
1446;P;2023-10-03;286;14;49
1447;A;2024-05-29;286;14;49
1448;P;2023-08-07;286;14;49
1449;T;2023-06-26;286;14;49
1450;O;2024-03-19;286;14;49
1451;E;2024-02-23;286;21;56
1452;E;2024-06-14;286;21;56
1453;A;2024-03-22;286;21;56
1454;T;2023-04-10;286;28;86
1455;P;2024-02-10;286;28;86
1456;D;2024-02-21;286;28;86
1457;T;2023-03-15;286;28;86
1458;E;2024-05-23;286;28;86
1459;P;2024-05-06;286;35;98
1460;P;2024-12-17;286;35;98
1461;E;2023-01-19;286;42;88
1462;A;2024-03-21;286;42;88
1463;E;2024-07-28;286;42;88
1464;O;2023-05-07;286;42;88
1465;D;2024-01-20;286;42;88
1466;D;2023-07-25;286;49;56
1467;D;2023-08-03;286;49;56
1468;P;2023-10-28;286;49;56
1469;T;2024-03-17;295;0;32
1470;P;2023-10-03;295;0;32
1471;O;2023-05-23;295;0;32
1472;O;2024-08-30;295;0;32
1473;D;2023-03-28;295;7;51
1474;E;2024-07-09;295;7;51
1475;D;2024-06-20;295;14;49
1476;P;2023-06-09;295;14;49
1477;E;2023-07-20;295;14;49
1478;O;2023-06-06;295;14;49
1479;D;2023-10-04;295;14;49
1480;D;2023-11-10;295;21;56
1481;E;2023-10-26;295;21;56
1482;O;2023-02-06;295;21;56
1483;D;2023-07-11;295;21;56
1484;P;2023-05-29;295;28;86
1485;E;2023-06-16;295;28;86
1486;E;2023-05-23;295;28;86
1487;A;2023-01-05;295;28;86
1488;O;2023-01-25;295;35;98
1489;D;2023-03-26;295;35;98
1490;O;2023-01-16;295;35;98
1491;D;2023-07-16;295;35;98
1492;A;2024-03-27;295;42;88
1493;P;2024-12-03;295;42;88
1494;A;2024-05-26;295;42;88
1495;A;2023-06-15;295;49;56
1496;E;2023-02-09;295;49;56
1497;E;2024-07-03;297;0;32
1498;A;2023-05-18;297;0;32
1499;O;2024-09-02;297;0;32
1500;P;2024-05-31;297;7;51
1501;P;2023-01-24;297;7;51
1502;E;2023-12-22;297;7;51
1503;E;2024-07-24;297;7;51
1504;D;2024-04-19;297;7;51
1505;A;2024-12-27;297;14;49
1506;O;2024-06-16;297;14;49
1507;T;2024-09-24;297;14;49
1508;T;2023-07-29;297;14;49
1509;P;2024-05-23;297;14;49
1510;P;2024-03-10;297;21;56
1511;T;2023-02-14;297;21;56
1512;T;2023-09-15;297;21;56
1513;T;2023-05-03;297;21;56
1514;D;2023-12-11;297;28;86
1515;A;2023-05-17;297;28;86
1516;T;2023-01-29;297;28;86
1517;T;2023-07-10;297;28;86
1518;O;2024-11-18;297;28;86
1519;O;2024-01-25;297;35;98
1520;A;2023-11-23;297;35;98
1521;O;2023-05-26;297;35;98
1522;T;2024-12-11;297;42;88
1523;O;2024-08-31;297;42;88
1524;E;2024-03-03;297;42;88
1525;O;2024-10-13;297;49;56
1526;D;2024-10-02;297;49;56
1527;D;2023-08-13;297;49;56
1528;E;2024-05-09;308;0;32
1529;E;2023-07-07;308;0;32
1530;A;2024-06-30;308;7;51
1531;P;2023-07-12;308;7;51
1532;P;2023-06-19;308;14;49
1533;P;2024-05-07;308;14;49
1534;E;2024-12-21;308;14;49
1535;O;2023-04-08;308;21;56
1536;T;2023-03-04;308;21;56
1537;O;2023-04-18;308;28;86
1538;P;2024-06-28;308;28;86
1539;E;2024-01-15;308;28;86
1540;P;2024-09-21;308;28;86
1541;E;2024-06-15;308;28;86
1542;A;2024-10-09;308;35;98
1543;E;2023-12-03;308;35;98
1544;E;2023-07-28;308;35;98
1545;O;2024-04-21;308;35;98
1546;A;2023-10-04;308;42;88
1547;E;2023-01-18;308;42;88
1548;P;2023-03-26;308;42;88
1549;P;2023-03-02;308;42;88
1550;T;2023-03-30;308;42;88
1551;D;2024-03-06;308;49;56
1552;A;2024-11-05;308;49;56
1553;E;2023-05-29;308;49;56
1554;D;2023-08-18;310;0;32
1555;P;2023-04-24;310;0;32
1556;P;2024-07-17;310;0;32
1557;P;2023-09-18;310;0;32
1558;D;2023-11-27;310;7;51
1559;E;2023-12-24;310;7;51
1560;O;2023-12-14;310;7;51
1561;O;2024-12-25;310;7;51
1562;A;2024-09-28;310;14;49
1563;E;2023-09-07;310;14;49
1564;O;2024-07-01;310;21;56
1565;E;2024-08-31;310;21;56
1566;T;2023-10-08;310;21;56
1567;P;2023-08-16;310;21;56
1568;E;2023-06-15;310;28;86
1569;O;2024-11-16;310;28;86
1570;O;2023-08-20;310;28;86
1571;D;2023-07-21;310;28;86
1572;E;2023-08-27;310;28;86
1573;D;2024-09-19;310;35;98
1574;E;2023-10-26;310;35;98
1575;A;2024-02-17;310;35;98
1576;D;2024-04-29;310;35;98
1577;O;2023-11-24;310;35;98
1578;P;2024-05-05;310;42;88
1579;T;2024-12-28;310;42;88
1580;T;2024-04-05;310;42;88
1581;O;2024-08-06;310;49;56
1582;E;2024-10-24;310;49;56
1583;E;2024-02-16;310;49;56
1584;O;2024-09-06;311;0;32
1585;O;2023-08-04;311;0;32
1586;E;2024-11-20;311;0;32
1587;A;2024-10-13;311;7;51
1588;T;2024-01-29;311;7;51
1589;T;2024-12-12;311;14;49
1590;O;2023-07-08;311;14;49
1591;T;2024-04-09;311;14;49
1592;P;2023-04-06;311;14;49
1593;O;2023-05-11;311;14;49
1594;E;2024-12-08;311;21;56
1595;O;2024-12-13;311;21;56
1596;T;2024-12-05;311;21;56
1597;P;2023-03-07;311;21;56
1598;P;2023-04-20;311;28;86
1599;O;2023-04-30;311;28;86
1600;T;2023-08-19;311;28;86
1601;D;2024-12-05;311;28;86
1602;T;2023-10-31;311;28;86
1603;T;2024-08-20;311;35;98
1604;D;2023-09-13;311;35;98
1605;E;2024-08-26;311;42;88
