id;value;description;award_date;student_id;teacher_id
555;32;Excellent classwork;2024-06-04;8869;26
556;14;Bravery in difficult situation;2024-07-13;2416;10
557;11;Excellent classwork;2023-04-02;6748;0
558;5;Bravery in difficult situation;2024-12-04;7909;67
559;-16;Breaking school rules;2024-10-09;5393;2
560;-50;Disrespecting a teacher;2024-07-22;1419;59
561;-43;Being late to class;2024-07-31;8950;31
562;10;Answering correctly in class;2023-10-04;590;88
563;43;Bravery in difficult situation;2023-05-22;8556;42
564;-42;Being late to class;2024-10-27;4996;20
565;23;Outstanding spell performance;2023-04-19;2084;95
566;-14;Breaking school rules;2023-01-16;7176;2
567;38;Answering correctly in class;2024-04-27;3024;39
568;-15;Disrespecting a teacher;2024-09-18;2289;40
569;-9;Breaking school rules;2024-12-04;161;34
570;13;Excellent classwork;2024-01-13;7320;77
571;-18;Being late to class;2024-08-13;7596;58
572;23;Outstanding spell performance;2024-03-01;4703;50
573;-46;Being late to class;2024-05-28;351;81
574;32;Excellent classwork;2024-01-30;5520;81
575;28;Excellent classwork;2024-09-28;6596;85
576;-33;Breaking school rules;2024-12-04;5920;33
577;7;Excellent classwork;2024-04-01;6891;6
578;-38;Disrespecting a teacher;2024-03-10;8672;28
579;-40;Being out after curfew;2024-06-08;6357;45
580;11;Answering correctly in class;2024-06-17;3477;43
581;7;Bravery in difficult situation;2023-03-23;7516;91
582;17;Answering correctly in class;2024-09-11;4501;56
583;-33;Disrespecting a teacher;2023-09-04;8388;15
584;-11;Being late to class;2023-06-02;6772;53
585;7;Bravery in difficult situation;2024-04-19;3928;5
586;25;Answering correctly in class;2024-08-15;443;18
587;48;Excellent classwork;2023-10-04;9548;53
588;30;Helping another student;2024-02-29;3294;86
589;42;Bravery in difficult situation;2023-04-26;3505;89
590;-17;Being late to class;2023-01-08;4003;32
591;42;Helping another student;2023-04-02;4991;90
592;8;Bravery in difficult situation;2024-10-09;6657;5
593;12;Helping another student;2024-10-16;9199;88
594;39;Excellent classwork;2024-04-19;1198;77
595;15;Answering correctly in class;2024-02-02;3577;96
596;46;Helping another student;2024-09-15;2769;12
597;12;Helping another student;2023-05-22;5227;2
598;-50;Being late to class;2024-12-06;6429;43
599;-39;Being out after curfew;2023-03-03;1157;52
600;-35;Using magic in corridors;2024-12-04;6111;69
601;-8;Being out after curfew;2024-04-19;1031;75
602;-15;Using magic in corridors;2024-02-05;3368;69
603;22;Excellent classwork;2023-10-31;6095;80
604;41;Outstanding spell performance;2023-05-21;4752;90
605;-43;Being late to class;2023-10-07;1862;7
606;0;Using magic in corridors;2023-10-06;2170;88
607;41;Excellent classwork;2023-10-30;3891;8
608;-50;Disrespecting a teacher;2023-12-22;8777;2
609;17;Helping another student;2023-08-26;8919;19
610;-50;Disrespecting a teacher;2024-06-20;7166;17
611;-13;Disrespecting a teacher;2024-09-06;2097;72
612;18;Bravery in difficult situation;2023-03-13;3394;55
613;-6;Disrespecting a teacher;2024-12-26;4979;48
614;6;Helping another student;2024-12-02;2883;18
615;6;Excellent classwork;2024-02-28;2216;10
616;-21;Breaking school rules;2024-10-04;9613;78
617;-49;Being out after curfew;2023-09-12;5951;49
618;-45;Breaking school rules;2024-09-24;9070;5
619;-1;Being out after curfew;2023-11-14;472;73
620;-38;Being out after curfew;2023-01-22;7514;14
621;49;Answering correctly in class;2023-08-22;7691;52
622;32;Answering correctly in class;2023-10-15;4836;62
623;45;Excellent classwork;2023-05-17;8310;71
624;-37;Breaking school rules;2023-07-05;4496;8
625;-14;Using magic in corridors;2024-06-11;4877;95
626;34;Outstanding spell performance;2024-05-14;4834;22
627;9;Excellent classwork;2023-08-18;2028;14
628;-6;Being out after curfew;2024-12-12;4224;21
629;45;Answering correctly in class;2023-10-31;3909;22
630;-14;Breaking school rules;2023-07-26;428;41
631;-49;Being late to class;2024-12-02;5664;67
632;-36;Breaking school rules;2023-12-03;9960;26
633;12;Outstanding spell performance;2023-03-03;4363;44
634;-20;Being out after curfew;2024-03-05;9761;57
635;9;Bravery in difficult situation;2024-09-17;4935;24
636;-2;Being late to class;2024-08-19;413;20
637;-6;Being out after curfew;2023-02-28;7581;31
638;-22;Breaking school rules;2024-06-29;5759;61
639;46;Helping another student;2024-12-28;9082;49
640;-16;Breaking school rules;2024-01-20;3153;93
641;36;Excellent classwork;2023-07-01;167;30
642;-49;Using magic in corridors;2024-08-31;3760;87
643;27;Excellent classwork;2023-11-06;2304;53
644;-25;Using magic in corridors;2023-04-17;4706;64
645;-3;Using magic in corridors;2023-10-18;4119;46
646;9;Helping another student;2024-12-25;6488;61
647;20;Excellent classwork;2023-09-09;4440;77
648;-22;Being out after curfew;2024-01-05;5963;85
649;-8;Using magic in corridors;2024-03-07;318;57
650;17;Helping another student;2023-05-22;264;98
651;26;Excellent classwork;2024-03-05;3787;38
652;25;Excellent classwork;2024-11-06;1212;41
653;-10;Breaking school rules;2023-04-25;7648;38
654;18;Outstanding spell performance;2023-06-06;3765;51
655;39;Outstanding spell performance;2023-12-13;9080;16
656;43;Helping another student;2023-06-08;1027;93
657;-18;Being out after curfew;2024-09-30;2122;81
658;-3;Using magic in corridors;2023-03-08;803;92
659;-49;Being late to class;2023-12-11;6099;45
660;-24;Being out after curfew;2024-07-13;6893;62
661;-28;Using magic in corridors;2023-01-04;3884;2
662;-36;Being out after curfew;2023-07-08;8793;50
663;-16;Being late to class;2024-02-11;6220;14
664;-37;Disrespecting a teacher;2024-09-08;5928;17
665;-48;Being late to class;2023-03-09;8330;11
666;46;Excellent classwork;2023-01-06;4270;7
667;-4;Disrespecting a teacher;2023-04-19;1870;90
668;-15;Using magic in corridors;2023-04-10;4406;81
669;-44;Using magic in corridors;2023-02-02;7819;26
670;4;Outstanding spell performance;2024-12-09;2729;27
671;-31;Breaking school rules;2024-04-17;9222;0
672;47;Excellent classwork;2023-04-08;4573;73
673;31;Bravery in difficult situation;2024-05-27;9704;53
674;-11;Using magic in corridors;2024-11-06;2518;94
675;-36;Using magic in corridors;2023-05-30;6217;79
676;-49;Being late to class;2023-07-31;1924;28
677;37;Outstanding spell performance;2023-07-20;5476;92
678;-47;Using magic in corridors;2023-08-12;1565;29
679;-49;Disrespecting a teacher;2024-05-21;4440;57
680;-19;Being out after curfew;2023-02-15;5391;77
681;-23;Being late to class;2023-04-15;3900;19
682;21;Helping another student;2024-06-24;5655;87
683;40;Excellent classwork;2023-08-05;3057;45
684;8;Bravery in difficult situation;2023-10-04;8366;30
685;-45;Being out after curfew;2023-08-27;5020;31
686;3;Answering correctly in class;2023-12-06;834;95
687;-42;Being out after curfew;2024-05-26;1717;49
688;-1;Disrespecting a teacher;2024-05-07;3658;31
689;15;Bravery in difficult situation;2024-12-10;146;29
690;-44;Disrespecting a teacher;2023-03-27;7675;44
691;-18;Being out after curfew;2023-09-20;9449;59
692;-5;Disrespecting a teacher;2024-12-05;758;0
693;10;Outstanding spell performance;2023-06-16;4345;41
694;-19;Disrespecting a teacher;2023-11-25;5707;80
695;-7;Using magic in corridors;2024-02-28;3863;5
696;-12;Being late to class;2024-09-12;6458;75
697;37;Outstanding spell performance;2024-05-05;9892;8
698;7;Answering correctly in class;2024-02-17;5383;30
699;-17;Being out after curfew;2024-07-17;9396;13
700;14;Helping another student;2023-02-06;4705;59
701;-47;Disrespecting a teacher;2023-01-26;4387;84
702;2;Answering correctly in class;2023-05-20;7454;76
703;-12;Using magic in corridors;2024-09-10;3114;7
704;-43;Using magic in corridors;2023-12-15;3412;81
705;-12;Breaking school rules;2024-06-13;43;63
706;-50;Breaking school rules;2023-09-30;4985;3
707;0;Using magic in corridors;2024-04-28;3835;44
708;-22;Being late to class;2023-06-30;1494;82
709;15;Excellent classwork;2024-04-04;1911;96
710;-1;Being late to class;2023-10-17;9367;90
711;17;Excellent classwork;2024-07-01;7150;83
712;-33;Being out after curfew;2024-12-02;801;20
713;10;Helping another student;2023-06-20;2003;33
714;-19;Disrespecting a teacher;2024-09-26;264;79
715;8;Helping another student;2024-05-18;7675;62
716;18;Answering correctly in class;2023-06-07;9449;90
717;14;Outstanding spell performance;2023-02-04;6235;42
718;-28;Being late to class;2023-11-04;4519;93
719;5;Answering correctly in class;2024-01-05;2998;86
720;-45;Breaking school rules;2024-01-26;3079;8
721;22;Excellent classwork;2024-11-22;2402;17
722;30;Outstanding spell performance;2024-04-10;4599;13
723;-41;Disrespecting a teacher;2023-07-06;8929;2
724;-24;Being out after curfew;2024-02-02;3966;50
725;-10;Using magic in corridors;2024-06-02;2987;67
726;19;Bravery in difficult situation;2024-01-04;9228;49
727;42;Outstanding spell performance;2023-02-06;5345;17
728;33;Answering correctly in class;2023-05-12;6012;41
729;43;Bravery in difficult situation;2023-05-28;1081;65
730;-34;Being late to class;2024-07-11;3815;76
731;-45;Breaking school rules;2024-05-13;3678;59
732;2;Answering correctly in class;2024-02-28;5558;70
733;-6;Being late to class;2023-09-19;2868;39
734;10;Excellent classwork;2024-07-04;7150;56
735;-24;Being late to class;2023-10-16;3927;23
736;50;Outstanding spell performance;2024-10-20;7559;91
737;30;Outstanding spell performance;2024-10-02;8577;70
738;-35;Breaking school rules;2024-09-15;9126;73
739;33;Helping another student;2024-08-03;5798;9
740;-13;Being out after curfew;2024-06-09;6738;63
741;-49;Breaking school rules;2023-05-12;8413;18
742;44;Excellent classwork;2023-08-15;7232;33
743;45;Excellent classwork;2023-04-17;4511;52
744;9;Outstanding spell performance;2024-08-25;3612;83
745;41;Helping another student;2024-01-06;2947;66
746;22;Bravery in difficult situation;2023-09-09;6529;90
747;-26;Being out after curfew;2023-05-30;3606;65
748;-15;Being late to class;2024-08-29;766;51
749;-9;Being late to class;2023-04-15;6579;16
750;36;Answering correctly in class;2023-03-12;9811;70
751;-48;Disrespecting a teacher;2024-07-03;4888;1
752;40;Outstanding spell performance;2023-01-31;1732;3
753;-34;Being late to class;2023-06-18;9339;90
754;-22;Breaking school rules;2024-02-22;3454;33
755;19;Excellent classwork;2023-08-21;101;65
756;10;Answering correctly in class;2024-11-26;2655;77
757;40;Bravery in difficult situation;2024-02-27;6409;67
758;5;Answering correctly in class;2023-07-30;1761;63
759;5;Bravery in difficult situation;2024-06-12;3987;6
760;40;Answering correctly in class;2023-03-20;8725;67
761;-33;Using magic in corridors;2023-04-07;2363;11
762;-22;Being out after curfew;2024-05-11;8570;16
763;19;Bravery in difficult situation;2024-11-14;702;28
764;26;Bravery in difficult situation;2023-07-30;4924;79
765;-47;Disrespecting a teacher;2024-02-18;8657;54
766;37;Excellent classwork;2024-11-25;7370;44
767;-8;Breaking school rules;2024-08-05;382;75
768;-4;Being out after curfew;2023-10-12;2708;47
769;33;Helping another student;2024-01-13;468;19
770;30;Bravery in difficult situation;2023-08-05;4351;90
771;-8;Disrespecting a teacher;2023-12-29;7735;42
772;-5;Being late to class;2024-09-15;9980;98
773;-43;Breaking school rules;2024-08-10;3693;8
774;9;Excellent classwork;2024-10-24;1379;80
775;-31;Being out after curfew;2023-02-19;6652;26
776;1;Outstanding spell performance;2024-06-07;5192;79
777;7;Helping another student;2023-05-19;236;18
778;35;Outstanding spell performance;2023-05-29;5913;27
779;-17;Disrespecting a teacher;2023-11-21;6420;65
780;34;Helping another student;2024-08-04;5728;48
781;4;Outstanding spell performance;2023-01-21;8150;30
782;20;Answering correctly in class;2024-07-03;4945;29
783;44;Answering correctly in class;2023-01-28;3605;33
784;46;Helping another student;2023-11-16;6156;13
785;-43;Being out after curfew;2024-06-26;3035;84
786;6;Bravery in difficult situation;2024-04-24;8581;4
787;-34;Being out after curfew;2023-09-03;6218;69
788;0;Being late to class;2023-12-12;6937;76
789;-8;Disrespecting a teacher;2024-10-15;8207;87
790;-9;Being out after curfew;2023-03-07;8373;48
791;27;Bravery in difficult situation;2023-03-21;9271;90
792;46;Excellent classwork;2024-04-28;8117;33
793;32;Bravery in difficult situation;2023-09-22;9168;61
794;-10;Being out after curfew;2023-02-03;4303;77
795;25;Helping another student;2023-10-02;5283;64
796;37;Outstanding spell performance;2023-04-23;7457;94
797;25;Helping another student;2024-02-24;7393;99
798;2;Answering correctly in class;2024-01-26;1904;11
799;30;Excellent classwork;2023-09-05;342;57
800;-40;Disrespecting a teacher;2023-10-01;619;67
801;37;Outstanding spell performance;2024-06-22;6908;56
802;6;Helping another student;2023-05-30;9446;62
803;0;Disrespecting a teacher;2024-10-30;6495;19
804;-22;Breaking school rules;2023-11-05;8214;63
805;8;Answering correctly in class;2023-09-14;6456;83
806;-37;Using magic in corridors;2023-10-09;7536;26
807;39;Answering correctly in class;2024-08-08;8875;16
808;17;Excellent classwork;2024-07-09;9972;83
809;-31;Breaking school rules;2024-08-17;7950;91
810;24;Excellent classwork;2024-09-25;4376;36
811;46;Outstanding spell performance;2023-05-04;6498;84
812;0;Breaking school rules;2023-03-18;6695;68
813;10;Helping another student;2023-07-30;8176;54
814;-26;Disrespecting a teacher;2024-09-25;9549;85
815;-32;Breaking school rules;2024-09-17;1644;14
816;-40;Being late to class;2024-10-24;1482;0
817;-24;Being out after curfew;2024-09-27;2214;25
818;-8;Being late to class;2024-03-11;4089;5
819;-25;Breaking school rules;2024-01-03;2301;83
820;-20;Using magic in corridors;2023-11-17;8660;74
821;21;Excellent classwork;2024-09-15;7109;46
822;14;Bravery in difficult situation;2023-03-25;6347;77
823;-10;Being out after curfew;2023-10-08;5553;22
824;3;Outstanding spell performance;2023-12-30;4286;99
825;25;Answering correctly in class;2024-07-04;8832;7
826;-6;Being out after curfew;2024-02-12;9717;25
827;-46;Breaking school rules;2024-06-13;8383;4
828;-25;Disrespecting a teacher;2023-12-27;1801;46
829;23;Bravery in difficult situation;2023-09-12;6949;9
830;16;Bravery in difficult situation;2023-11-16;1256;25
831;-35;Using magic in corridors;2023-08-29;3135;3
832;-20;Being late to class;2023-12-22;6328;99
833;23;Excellent classwork;2024-06-17;3688;92
834;6;Answering correctly in class;2023-03-04;109;39
835;30;Helping another student;2023-09-22;6211;73
836;-48;Disrespecting a teacher;2023-08-17;3033;13
837;32;Outstanding spell performance;2023-01-24;8445;61
838;-14;Breaking school rules;2024-03-14;8245;88
839;36;Answering correctly in class;2024-07-16;1138;66
840;-26;Breaking school rules;2024-06-09;4201;88
841;1;Answering correctly in class;2023-07-28;7451;6
842;12;Helping another student;2023-02-24;913;5
843;6;Outstanding spell performance;2024-08-22;2596;4
844;-30;Using magic in corridors;2023-02-26;2894;55
845;-21;Disrespecting a teacher;2023-10-12;1829;83
846;-45;Being out after curfew;2023-06-10;1039;63
847;21;Answering correctly in class;2024-07-12;9644;42
848;49;Helping another student;2024-05-11;707;90
849;37;Helping another student;2023-02-26;6213;24
850;11;Answering correctly in class;2024-08-16;8688;23
851;20;Answering correctly in class;2023-09-28;9960;95
852;48;Bravery in difficult situation;2024-03-23;6901;71
853;13;Outstanding spell performance;2023-06-20;74;24
854;-6;Breaking school rules;2024-08-14;7680;40
855;-8;Being late to class;2024-09-02;7142;18
856;2;Outstanding spell performance;2023-07-20;8990;41
857;-23;Being out after curfew;2023-03-08;5418;26
858;-30;Disrespecting a teacher;2023-07-16;2841;40
859;23;Answering correctly in class;2023-05-23;420;77
860;-39;Being late to class;2024-09-26;7846;47
861;6;Bravery in difficult situation;2024-01-28;5526;47
862;45;Helping another student;2023-01-10;9656;47
863;31;Excellent classwork;2023-04-06;559;58
864;28;Helping another student;2024-12-09;7354;98
865;-39;Being late to class;2023-01-20;1540;41
866;22;Helping another student;2024-12-13;6301;36
867;20;Helping another student;2023-04-17;9433;4
868;45;Helping another student;2024-08-10;1729;50
869;46;Answering correctly in class;2024-09-29;1304;70
870;-45;Disrespecting a teacher;2024-08-20;8907;45
871;7;Excellent classwork;2024-08-03;2174;48
872;43;Outstanding spell performance;2024-03-05;7351;86
873;23;Answering correctly in class;2024-02-21;1821;81
874;20;Bravery in difficult situation;2023-12-23;6573;56
875;-34;Disrespecting a teacher;2024-09-02;3297;34
876;-3;Using magic in corridors;2024-07-13;8057;44
877;-25;Breaking school rules;2023-10-21;1347;36
878;9;Helping another student;2024-11-13;9579;83
879;-18;Disrespecting a teacher;2024-10-28;6174;61
880;-12;Breaking school rules;2024-08-13;7249;62
881;-10;Breaking school rules;2024-05-14;9633;0
882;5;Answering correctly in class;2023-04-17;4695;78
883;8;Bravery in difficult situation;2023-08-11;4022;1
884;-20;Being out after curfew;2024-01-23;9671;16
885;38;Bravery in difficult situation;2024-04-29;7732;8
